,x,y,z,TAC_Reading,time
48,0.015984213,-0.014046622,0.0188363,0.10498862,480
49,0.015994547,-0.013946006,0.018773919,0.10513346,490
50,0.016007094,-0.013855008,0.018723335,0.10527265,500
51,0.016021328,-0.013774021,0.018681316,0.105406515,510
52,0.016036933,-0.013703335,0.018648025,0.10553533,520
53,0.016053487,-0.013643409,0.018620389,0.10565949,530
54,0.016070673,-0.013593264,0.018598087,0.10577922,540
55,0.016088177,-0.013551336,0.018578855,0.10589467,550
56,0.016105996,-0.013516156,0.018562695,0.10600597,560
57,0.016123604,-0.013486062,0.018548312,0.10611322,570
58,0.016141001,-0.013460566,0.018535383,0.10621666,580
59,0.016158082,-0.013437874,0.018522777,0.106316395,590
60,0.016174847,-0.01341704,0.018510979,0.10641253,600
61,0.01619119,-0.013397021,0.01849902,0.10650514,610
62,0.016207006,-0.013378111,0.018487547,0.10659449,620
63,0.016222084,-0.013359102,0.018474778,0.10668065,630
64,0.016236635,-0.013340355,0.018462174,0.106763884,640
65,0.016250446,-0.013320727,0.018447952,0.10684415,650
66,0.016263416,-0.013301556,0.01843276,0.10692192,660
67,0.01627554,-0.013281146,0.018416598,0.106997095,670
68,0.016286928,-0.01326028,0.018398661,0.10706989,680
69,0.016297366,-0.013239316,0.01837959,0.10714053,690
70,0.01630675,-0.013217308,0.018358743,0.10720902,700
71,0.016315397,-0.013195463,0.01833628,0.10727566,710
72,0.016323093,-0.013172445,0.018312683,0.107340336,720
73,0.016330052,-0.0131498175,0.01828715,0.10740344,730
74,0.016336063,-0.013126245,0.018260323,0.10746481,740
75,0.01634123,-0.013103128,0.018232364,0.10752477,750
76,0.016345553,-0.013079621,0.018202627,0.10758322,760
77,0.016349243,-0.013056179,0.018171921,0.107640415,770
78,0.016352195,-0.0130329,0.018139923,0.10769628,780
79,0.01635441,-0.013009458,0.018106954,0.107751004,790
80,0.016356096,-0.012986374,0.018072855,0.10780459,800
81,0.016357046,-0.012963649,0.018037785,0.107857145,810
82,0.016357467,-0.012941087,0.018002069,0.10790873,820
83,0.016357467,-0.012918428,0.017965222,0.10795927,830
84,0.016356833,-0.012896713,0.017927729,0.10800905,840
85,0.016355885,-0.012874771,0.017889911,0.10805786,850
86,0.016354304,-0.0128536755,0.017851287,0.10810595,860
87,0.016352616,-0.0128323855,0.017812178,0.108153194,870
88,0.016350402,-0.012811845,0.017772583,0.10819977,880
89,0.016347766,-0.012791566,0.017732503,0.10824561,890
90,0.01634471,-0.012771677,0.0176921,0.10829081,900
91,0.01634144,-0.01275205,0.017651375,0.10833529,910
92,0.016337855,-0.012733237,0.017610488,0.108379275,920
93,0.016334165,-0.012713609,0.017569277,0.108422466,930
94,0.016330052,-0.012695742,0.017528228,0.10846531,940
95,0.016325729,-0.0126768,0.017486371,0.10850733,950
96,0.016321195,-0.012659747,0.017444838,0.10854912,960
97,0.016316768,-0.012641229,0.017403305,0.10859003,970
98,0.016311707,-0.012625025,0.017361447,0.10863072,980
99,0.016306646,-0.012607385,0.01731959,0.10867069,990
100,0.016301373,-0.012590953,0.017278057,0.10871028,1000
101,0.016295891,-0.0125745535,0.017236361,0.10874929,1010
102,0.016290408,-0.012558675,0.017194666,0.108787924,1020
103,0.016284714,-0.012542504,0.01715313,0.10882594,1030
104,0.016278915,-0.012527408,0.01711176,0.10886364,1040
105,0.016272904,-0.012511758,0.01707071,0.108900696,1050
106,0.01626679,-0.012497119,0.017029338,0.10893743,1060
107,0.01626078,-0.012482153,0.01698845,0.1089736,1070
108,0.016254663,-0.012467645,0.016947726,0.109009296,1080
109,0.016248338,-0.012453886,0.016907161,0.10904465,1090
110,0.016241906,-0.012439084,0.01686692,0.10907932,1100
111,0.016235368,-0.012426107,0.01682668,0.109113745,1110
112,0.016229043,-0.012412218,0.016786924,0.10914755,1120
113,0.016222505,-0.012399046,0.01674733,0.10918095,1130
114,0.016215863,-0.01238607,0.016708057,0.10921388,1140
115,0.01620922,-0.012373061,0.016669432,0.10924628,1150
116,0.016202472,-0.012360802,0.016630646,0.1092783,1160
117,0.016195934,-0.012347956,0.016592344,0.10930973,1170
118,0.016189082,-0.012336088,0.016554367,0.10934075,1180
119,0.016182333,-0.012324123,0.016516712,0.10937129,1190
120,0.016175585,-0.012311993,0.016479379,0.109401256,1200
121,0.016168837,-0.012300909,0.016442532,0.109430864,1210
122,0.016161984,-0.012289269,0.016405847,0.10945985,1220
123,0.016155235,-0.012278216,0.016369646,0.10948845,1230
124,0.016148383,-0.012267,0.01633393,0.109516464,1240
125,0.016141634,-0.012256534,0.016298698,0.109544076,1250
126,0.01613499,-0.012245775,0.016263468,0.10957116,1260
127,0.016128138,-0.012235113,0.016229045,0.10959769,1270
128,0.01612139,-0.01222517,0.016194945,0.10962383,1280
129,0.016114851,-0.01221441,0.01616133,0.10964932,1290
130,0.016108105,-0.012204954,0.016128039,0.10967446,1300
131,0.01610146,-0.012194554,0.016095232,0.10969899,1310
132,0.016094925,-0.012185229,0.016062748,0.10972312,1320
133,0.016088283,-0.012175546,0.01603075,0.109746695,1330
134,0.016081851,-0.012166026,0.015999235,0.10976977,1340
135,0.016075417,-0.0121567985,0.015968045,0.10979239,1350
136,0.016068881,-0.01214705,0.0159375,0.10981443,1360
137,0.016062554,-0.012138541,0.01590744,0.10983614,1370
138,0.016056335,-0.012128955,0.015877865,0.10985719,1380
139,0.016050113,-0.01212051,0.015848614,0.1098779,1390
140,0.016043786,-0.012111186,0.015819848,0.109898016,1400
141,0.016037777,-0.012102872,0.015791405,0.109917745,1410
142,0.016031662,-0.012093808,0.015763609,0.10993691,1420
143,0.016025545,-0.012085526,0.015736295,0.10995568,1430
144,0.01601964,-0.012076691,0.01570947,0.109973945,1440
145,0.016013736,-0.012068149,0.015682803,0.10999176,1450
146,0.016007831,-0.012059998,0.015656784,0.110009156,1460
147,0.01600214,-0.012051032,0.01563125,0.11002598,1470
148,0.015996339,-0.012043468,0.015606038,0.110042535,1480
149,0.015990961,-0.012034371,0.015581312,0.11005844,1490
150,0.01598527,-0.012027067,0.01555707,0.11007419,1500
151,0.015979996,-0.012017743,0.015533152,0.11008918,1510
152,0.015974408,-0.012010765,0.01550988,0.11010409,1520
153,0.015969241,-0.0120013105,0.015487093,0.11011826,1530
154,0.01596397,-0.011994072,0.015464468,0.11013227,1540
155,0.015958803,-0.011985335,0.015442166,0.11014571,1550
156,0.015953636,-0.011977347,0.0154205095,0.11015882,1560
157,0.015948575,-0.011969359,0.015399177,0.110171534,1570
158,0.01594362,-0.011961273,0.015378329,0.1101839,1580
159,0.01593877,-0.011952731,0.0153578045,0.11019574,1590
160,0.01593392,-0.011945493,0.015337442,0.11020747,1600
161,0.01592928,-0.011935841,0.015317726,0.11021842,1610
162,0.01592443,-0.011929419,0.015298332,0.11022949,1620
163,0.015920106,-0.011919376,0.015279262,0.11023972,1630
164,0.015915468,-0.01191315,0.015260516,0.11025009,1640
165,0.015911145,-0.011903075,0.015242092,0.110259615,1650
166,0.015906505,-0.011896358,0.015224153,0.110269226,1660
167,0.015902393,-0.011886838,0.015206376,0.11027815,1670
168,0.015897965,-0.011879567,0.015188922,0.11028706,1680
169,0.015893852,-0.011870536,0.0151719535,0.110295415,1690
170,0.015889635,-0.011862711,0.015155146,0.11030361,1700
171,0.015885629,-0.011853876,0.0151386615,0.110311374,1710
172,0.015881622,-0.011846116,0.0151225,0.11031899,1720
173,0.01587772,-0.011836888,0.015106663,0.110326126,1730
174,0.015873713,-0.011829358,0.015091148,0.11033319,1740
175,0.015870024,-0.011819837,0.015075633,0.11033969,1750
176,0.015866227,-0.011812338,0.015060604,0.11034618,1760
177,0.015862644,-0.01180272,0.015045736,0.11035213,1770
178,0.015858848,-0.011795351,0.015031353,0.11035811,1780
179,0.015855262,-0.01178557,0.015016969,0.11036352,1790
180,0.015851783,-0.011777582,0.015002909,0.11036891,1800
181,0.01584841,-0.011768192,0.014989172,0.110373825,1810
182,0.01584493,-0.011760074,0.014975274,0.11037868,1820
183,0.015841555,-0.011751108,0.014962183,0.11038318,1830
184,0.015838286,-0.011742175,0.0149489315,0.110387444,1840
185,0.015834913,-0.011733697,0.014935841,0.110391565,1850
186,0.01583175,-0.011724405,0.014923073,0.110395335,1860
187,0.015828587,-0.011716319,0.014910468,0.11039907,1870
188,0.015825529,-0.011706114,0.0148980245,0.11040224,1880
189,0.01582247,-0.011698289,0.014885903,0.110405535,1890
190,0.015819414,-0.011688247,0.014873782,0.110408306,1900
191,0.015816461,-0.011680031,0.014861823,0.11041112,1910
192,0.015813509,-0.011669924,0.014850187,0.11041347,1920
193,0.015810767,-0.01166187,0.01483839,0.11041589,1930
194,0.015807815,-0.011651829,0.014827077,0.11041783,1940
195,0.015805073,-0.011643808,0.014815927,0.110419884,1950
196,0.015802331,-0.011633179,0.014804614,0.110421345,1960
197,0.015799485,-0.011625843,0.014793785,0.1104231,1970
198,0.01579706,-0.011614497,0.014782958,0.11042412,1980
199,0.015794214,-0.011607324,0.01477213,0.11042551,1990
200,0.015791789,-0.011596076,0.014761625,0.110426165,2000
201,0.015789153,-0.011589001,0.0147512825,0.11042721,2010
202,0.015786728,-0.01157785,0.014740777,0.11042755,2020
203,0.015784197,-0.011569993,0.014730596,0.110428095,2030
204,0.015781878,-0.011559526,0.014720415,0.11042817,2040
205,0.015779452,-0.011551571,0.014710557,0.11042842,2050
206,0.015777132,-0.011541041,0.014700537,0.11042814,2060
207,0.015774813,-0.011532727,0.014690679,0.110427976,2070
208,0.015772598,-0.011522489,0.014680982,0.11042739,2080
209,0.015770173,-0.01151411,0.014671286,0.110426895,2090
210,0.01576817,-0.011504067,0.01466175,0.11042601,2100
211,0.01576585,-0.011495884,0.014652538,0.11042524,2110
212,0.015763741,-0.011485679,0.014643165,0.11042404,2120
213,0.015761632,-0.011477072,0.014633954,0.11042289,2130
214,0.015759524,-0.011467812,0.01462458,0.11042154,2140
215,0.015757522,-0.01145865,0.01461553,0.110419974,2150
216,0.015755517,-0.011449326,0.0146063175,0.11041827,2160
217,0.015753513,-0.011440359,0.014597591,0.11041648,2170
218,0.01575151,-0.011431687,0.01458854,0.11041458,2180
219,0.015749613,-0.01142233,0.014579814,0.110412456,2190
220,0.015747821,-0.011413722,0.014570925,0.11041029,2200
221,0.015745923,-0.0114049185,0.014562198,0.11040798,2210
222,0.01574413,-0.011395496,0.0145534715,0.11040541,2220
223,0.015742337,-0.011386791,0.014544906,0.11040276,2230
224,0.015740545,-0.011378217,0.014536341,0.11040001,2240
225,0.015738964,-0.011369445,0.014527775,0.110397115,2250
226,0.015737066,-0.0113608055,0.014519372,0.110394076,2260
227,0.015735485,-0.011352524,0.014510807,0.11039098,2270
228,0.015733797,-0.011344047,0.014502564,0.110387735,2280
229,0.015732216,-0.011335799,0.014494322,0.110384375,2290
230,0.015730739,-0.011326865,0.014485918,0.11038077,2300
231,0.015729053,-0.011319203,0.014477677,0.110377215,2310
232,0.015727472,-0.0113105625,0.0144694345,0.11037342,2320
233,0.015725994,-0.011303293,0.014461353,0.11036969,2330
234,0.01572452,-0.011294946,0.014453273,0.11036572,2340
235,0.015723148,-0.0112870885,0.014444869,0.110361636,2350
236,0.015721671,-0.011278937,0.014436789,0.110357344,2360
237,0.0157203,-0.011271797,0.01442887,0.11035312,2370
238,0.015718825,-0.011264037,0.01442079,0.11034869,2380
239,0.015717559,-0.011256669,0.014412709,0.110344194,2390
240,0.01571619,-0.011249202,0.0144047905,0.11033953,2400
241,0.01571503,-0.011241964,0.014396548,0.110334754,2410
242,0.015713764,-0.01123515,0.01438879,0.11032997,2420
243,0.015712498,-0.011227684,0.014380872,0.11032493,2430
244,0.015711233,-0.011221456,0.014372953,0.110319935,2440
245,0.015710073,-0.01121399,0.014365034,0.11031467,2450
246,0.015708914,-0.011208415,0.014357115,0.110309534,2460
247,0.015707647,-0.01120147,0.014349358,0.110304125,2470
248,0.015706593,-0.011195275,0.014341439,0.11029868,2480
249,0.015705435,-0.011189113,0.01433352,0.11029314,2490
250,0.015704485,-0.011182462,0.014325601,0.11028735,2500
251,0.015703326,-0.0111775715,0.014317844,0.11028172,2510
252,0.015702376,-0.011171311,0.014309925,0.11027578,2520
253,0.015701322,-0.011166421,0.014302168,0.11026993,2530
254,0.015700374,-0.011160226,0.01429441,0.11026379,2540
255,0.015699318,-0.011156215,0.014286653,0.11025783,2550
256,0.015698476,-0.011149923,0.014278896,0.11025145,2560
257,0.015697632,-0.01114588,0.014270977,0.11024524,2570
258,0.015696682,-0.011140272,0.014263058,0.110238664,2580
259,0.015695734,-0.011136686,0.014255301,0.11023227,2590
260,0.01569489,-0.011131991,0.014247543,0.11022565,2600
261,0.015694046,-0.011128992,0.014239786,0.11021918,2610
262,0.015693413,-0.011123775,0.014232029,0.11021231,2620
263,0.015692465,-0.011120351,0.01422411,0.1102055,2630
264,0.015691727,-0.011116928,0.014216353,0.11019859,2640
265,0.01569099,-0.011113114,0.014208434,0.11019146,2650
266,0.015690356,-0.01111044,0.014200515,0.11018443,2660
267,0.015689619,-0.0111072445,0.014192758,0.1101772,2670
268,0.01568888,-0.011105224,0.014185,0.11017007,2680
269,0.015688352,-0.0111018,0.014177243,0.11016259,2690
270,0.01568772,-0.011100756,0.014169486,0.110155396,2700
271,0.015687194,-0.01109717,0.014161567,0.11014768,2710
272,0.01568656,-0.011095996,0.014153648,0.11014015,2720
273,0.015685927,-0.011094529,0.014145891,0.11013251,2730
274,0.015685506,-0.011092377,0.014137649,0.110124625,2740
275,0.015684873,-0.011091301,0.014129891,0.11011676,2750
276,0.015684346,-0.01109078,0.014121972,0.11010887,2760
277,0.015683819,-0.011089932,0.014113892,0.11010082,2770
278,0.015683398,-0.011089932,0.014106135,0.110092826,2780
279,0.015683081,-0.0110899,0.014098377,0.11008475,2790
280,0.01568266,-0.011089215,0.014090297,0.11007643,2800
281,0.015682237,-0.011089997,0.01408254,0.1100682,2810
282,0.01568192,-0.011090226,0.014074298,0.110059746,2820
283,0.0156815,-0.011092181,0.014066541,0.11005148,2830
284,0.01568129,-0.011092279,0.01405846,0.11004283,2840
285,0.015680972,-0.01109479,0.014050703,0.11003441,2850
286,0.015680656,-0.011095018,0.01404246,0.11002554,2860
287,0.015680445,-0.0110980505,0.01403438,0.11001691,2870
288,0.015680129,-0.01109955,0.014026299,0.110007934,2880
289,0.015679918,-0.011103658,0.014018219,0.109999284,2890
290,0.015679708,-0.01110581,0.014010138,0.10999027,2900
291,0.015679602,-0.011109429,0.014002058,0.109981306,2910
292,0.015679391,-0.011112787,0.0139938155,0.10997223,2920
293,0.015679285,-0.011116994,0.0139858965,0.10996315,2930
294,0.01567918,-0.011121134,0.013977816,0.109953955,2940
295,0.01567918,-0.011126481,0.013969736,0.109944895,2950
296,0.01567918,-0.011130165,0.013961494,0.10993537,2960
297,0.015678864,-0.01113636,0.01395309,0.10992607,2970
298,0.015678968,-0.011142294,0.01394501,0.109916724,2980
299,0.015679074,-0.011147543,0.013936444,0.10990704,2990
300,0.015678864,-0.011154716,0.013928525,0.10989757,3000
301,0.015678968,-0.011161172,0.013920122,0.10988786,3010
302,0.01567918,-0.01116916,0.013912041,0.109878294,3020
303,0.015679285,-0.0111760385,0.013903475,0.10986841,3030
304,0.015679285,-0.0111850705,0.013895233,0.1098587,3040
305,0.015679602,-0.01119283,0.013886668,0.109848686,3050
306,0.015679602,-0.0112034585,0.013878264,0.10983908,3060
307,0.015679918,-0.0112114465,0.013869699,0.10982892,3070
308,0.015680023,-0.011221815,0.013861457,0.10981894,3080
309,0.015680445,-0.01123153,0.0138528915,0.10980865,3090
310,0.015680445,-0.011244182,0.013844649,0.109798834,3100
311,0.015680972,-0.0112537015,0.013835761,0.10978836,3110
312,0.015681077,-0.011267101,0.013827357,0.10977833,3120
313,0.0156815,-0.011277861,0.01381863,0.10976774,3130
314,0.015681816,-0.011292892,0.013810388,0.10975771,3140
315,0.015682343,-0.011304727,0.013801661,0.10974709,3150
316,0.01568266,-0.011320018,0.013793096,0.10973682,3160
317,0.015683187,-0.011332864,0.013784045,0.109726004,3170
318,0.015683608,-0.0113499155,0.013775642,0.109715745,3180
319,0.015684346,-0.011364164,0.0137667535,0.10970493,3190
320,0.015684769,-0.011381281,0.013758026,0.10969436,3200
321,0.0156854,-0.011397126,0.0137491375,0.109683424,3210
322,0.015685927,-0.011416102,0.013740573,0.10967291,3220
323,0.01568677,-0.011432632,0.0137315225,0.10966184,3230
324,0.015687298,-0.011452911,0.013723119,0.10965126,3240
325,0.015688142,-0.011470714,0.013714231,0.10964018,3250
326,0.015688986,-0.011490928,0.013705342,0.10962925,3260
327,0.015689723,-0.011510393,0.0136962915,0.109617986,3270
328,0.015690567,-0.011532629,0.013687565,0.10960703,3280
329,0.015691517,-0.0115541145,0.013679,0.10959593,3290
330,0.015692359,-0.011575992,0.013669949,0.109584674,3300
331,0.015693413,-0.011598488,0.013660898,0.10957336,3310
332,0.01569447,-0.011622028,0.013652172,0.10956198,3320
333,0.015695417,-0.01164622,0.013643283,0.10955058,3330
334,0.015696682,-0.011671131,0.013634718,0.10953925,3340
335,0.015697842,-0.011696431,0.013626153,0.10952786,3350
336,0.015699003,-0.01172121,0.013617264,0.10951617,3360
337,0.015700374,-0.01174713,0.0136082135,0.10950441,3370
338,0.015701639,-0.011774289,0.013599325,0.10949263,3380
339,0.01570301,-0.011801677,0.0135907605,0.10948073,3390
340,0.01570438,-0.011829651,0.013581872,0.10946878,3400
341,0.015705856,-0.011858081,0.013573307,0.10945671,3410
342,0.015707437,-0.011887425,0.013564902,0.10944467,3420
343,0.015709018,-0.011916312,0.013556337,0.10943239,3430
344,0.015710706,-0.011947155,0.013548095,0.10942032,3440
345,0.015712498,-0.011976141,0.013539529,0.10940779,3450
346,0.015714185,-0.012007146,0.013531287,0.10939533,3460
347,0.015716083,-0.012037794,0.013523045,0.109382585,3470
348,0.015717875,-0.012070528,0.013514965,0.109370105,3480
349,0.01571988,-0.012101307,0.013506885,0.10935719,3490
350,0.015721988,-0.01213391,0.013498966,0.10934438,3500
351,0.015724096,-0.012165047,0.0134908855,0.109331094,3510
352,0.015726311,-0.012198369,0.013482804,0.109317854,3520
353,0.01572842,-0.012231951,0.013475209,0.10930462,3530
354,0.015730739,-0.012265305,0.013468098,0.10929127,3540
355,0.015733164,-0.012297648,0.013460341,0.10927752,3550
356,0.015735589,-0.012331001,0.013452583,0.109263584,3560
357,0.01573791,-0.012365497,0.013445472,0.109249674,3570
358,0.015740545,-0.012399046,0.013438362,0.10923548,3580
359,0.015743181,-0.012432889,0.013431089,0.10922104,3590
360,0.015745817,-0.012467808,0.0134243015,0.10920669,3600
361,0.015748665,-0.012500803,0.013417514,0.10919174,3610
362,0.01575151,-0.012536113,0.01341105,0.109177,3620
363,0.015754357,-0.012569728,0.013404747,0.109161794,3630
364,0.015757415,-0.01260419,0.013398444,0.10914651,3640
365,0.015760472,-0.012637153,0.01339198,0.10913059,3650
366,0.01576353,-0.012672169,0.013385839,0.109114654,3660
367,0.015766693,-0.012706697,0.013380182,0.10909845,3670
368,0.015770068,-0.012740019,0.013374203,0.109081626,3680
369,0.015773442,-0.012775165,0.013368869,0.109064735,3690
370,0.015776817,-0.012809269,0.013363536,0.10904742,3700
371,0.015780507,-0.012843243,0.013358526,0.10902973,3710
372,0.015783986,-0.012877346,0.013353678,0.10901161,3720
373,0.015787782,-0.012911939,0.013349153,0.10899324,3730
374,0.015791789,-0.012945424,0.013345113,0.10897431,3740
375,0.01579569,-0.01297969,0.013341396,0.108955115,3750
376,0.015799802,-0.013011968,0.013337678,0.10893504,3760
377,0.015803915,-0.013045713,0.013334285,0.10891452,3770
378,0.015808448,-0.013078089,0.013330891,0.10889297,3780
379,0.015812982,-0.013112095,0.013328143,0.10887085,3790
380,0.015817726,-0.01314509,0.013326042,0.10884774,3800
381,0.015822787,-0.013178639,0.013324265,0.10882371,3810
382,0.015828164,-0.013211342,0.013323295,0.10879844,3820
383,0.015833648,-0.013244304,0.013322649,0.10877186,3830
384,0.015839446,-0.013277462,0.013322649,0.10874387,3840
385,0.015845774,-0.013310718,0.013323942,0.10871438,3850
386,0.01585252,-0.0133431265,0.013325719,0.10868293,3860
387,0.015859585,-0.013374915,0.013328467,0.108649254,3870
388,0.015867388,-0.013407258,0.013332669,0.10861327,3880
389,0.015875611,-0.013440319,0.013338326,0.10857515,3890
390,0.015884364,-0.0134716835,0.013345274,0.108534336,3900
391,0.015893852,-0.013503244,0.0133538395,0.108491056,3910
392,0.015903449,-0.013537153,0.013364344,0.10844631,3920
393,0.015913254,-0.013570376,0.013376142,0.10840032,3930
394,0.015923165,-0.013603502,0.013388909,0.10835382,3940
395,0.015932549,-0.013639464,0.013402484,0.10830851,3950
396,0.015941616,-0.0136726545,0.013415575,0.108264185,3960
397,0.015949842,-0.013708095,0.013428018,0.10822246,3970
398,0.015957538,-0.013739004,0.013438362,0.10818246,3980
399,0.01596439,-0.013770858,0.013447412,0.108145,3990
400,0.015970612,-0.013800299,0.013454684,0.10810969,4000
401,0.015976517,-0.013828111,0.013460341,0.108076245,4010
402,0.01598179,-0.013853444,0.013464219,0.108044125,4020
403,0.015986638,-0.01387969,0.0134672895,0.10801372,4030
404,0.015991384,-0.013902186,0.013468906,0.10798386,4040
405,0.015995707,-0.013925466,0.013469391,0.10795497,4050
406,0.015999714,-0.013948028,0.013469553,0.107926704,4060
407,0.01600351,-0.013971438,0.013469553,0.10789937,4070
408,0.01600699,-0.0139912935,0.013468098,0.1078719,4080
409,0.016010469,-0.014013692,0.013466643,0.10784513,4090
410,0.016013632,-0.014035178,0.013464704,0.107818626,4100
411,0.016016478,-0.014057414,0.013462603,0.1077926,4110
412,0.01601922,-0.014078118,0.013459695,0.107766576,4120
413,0.016021645,-0.01410019,0.013456462,0.10774095,4130
414,0.01602407,-0.014121155,0.013452907,0.10771528,4140
415,0.016026178,-0.014143586,0.013449028,0.10768996,4150
416,0.016028183,-0.014165138,0.013444665,0.10766462,4160
417,0.016029764,-0.01418809,0.01344014,0.10763963,4170
418,0.016031135,-0.014210816,0.013435291,0.10761485,4180
419,0.0160324,-0.014232595,0.013429796,0.10759006,4190
420,0.016033243,-0.014255385,0.013423817,0.10756542,4200
421,0.016033875,-0.0142780775,0.013417352,0.10754085,4210
422,0.016034402,-0.014299597,0.013410241,0.10751597,4220
423,0.016034614,-0.014323854,0.01340297,0.10749149,4230
424,0.016034508,-0.014348046,0.013395535,0.10746732,4240
425,0.016034191,-0.0143698575,0.0133871315,0.10744283,4250
426,0.016033348,-0.014393919,0.013378404,0.10741877,4260
427,0.01603261,-0.014417329,0.013369354,0.10739482,4270
428,0.016031345,-0.014440771,0.01335982,0.10737113,4280
429,0.016029974,-0.014462812,0.013349314,0.10734734,4290
430,0.016028183,-0.014485961,0.013338326,0.10732385,4300
431,0.016026178,-0.01450862,0.013327174,0.107300505,4310
432,0.016023964,-0.014531704,0.013315538,0.10727756,4320
433,0.016021434,-0.014554201,0.013303418,0.10725498,4330
434,0.016018692,-0.0145742195,0.013290488,0.10723217,4340
435,0.01601574,-0.014595934,0.013276913,0.10720974,4350
436,0.016012788,-0.014617126,0.013263176,0.10718747,4360
437,0.016009415,-0.0146384165,0.013249116,0.107165545,4370
438,0.016005935,-0.014659707,0.013235056,0.107144095,4380
439,0.016002454,-0.014678519,0.013219865,0.10712258,4390
440,0.01599866,-0.014699191,0.013204673,0.10710164,4400
441,0.015994968,-0.014716699,0.013188836,0.10708044,4410
442,0.015990961,-0.01473763,0.013173321,0.10706,4420
443,0.015987061,-0.014755139,0.013157322,0.10703941,4430
444,0.015982738,-0.014775614,0.013141161,0.10701969,4440
445,0.015978731,-0.014791525,0.0131248385,0.10699957,4450
446,0.015974408,-0.014811316,0.013108354,0.10698036,4460
447,0.015970295,-0.014826542,0.013091384,0.10696072,4470
448,0.015965972,-0.014845615,0.013074901,0.10694191,4480
449,0.015961755,-0.014861102,0.01305777,0.10692283,4490
450,0.015957328,-0.014880175,0.013041124,0.10690474,4500
451,0.015953004,-0.01489426,0.013024155,0.10688615,4510
452,0.015948681,-0.014911996,0.013007024,0.10686832,4520
453,0.015944464,-0.014927125,0.012989894,0.10685041,4530
454,0.01593993,-0.014943231,0.012972763,0.10683287,4540
455,0.015935501,-0.014958653,0.012955794,0.10681548,4550
456,0.015931178,-0.014974759,0.012938825,0.10679851,4560
457,0.015926855,-0.014989659,0.012921856,0.10678166,4570
458,0.015922531,-0.01500394,0.012904725,0.10676487,4580
459,0.015918104,-0.015019818,0.012887917,0.10674854,4590
460,0.015913675,-0.015034913,0.01287111,0.1067325,4600
461,0.015909247,-0.01504877,0.012854464,0.10671654,4610
462,0.015904924,-0.015063703,0.012837657,0.10670097,4620
463,0.015900811,-0.01507681,0.012821011,0.10668532,4630
464,0.015896278,-0.015090993,0.012804366,0.1066699,4640
465,0.01589185,-0.015105436,0.012787719,0.10665477,4650
