,x,y,z,TAC_Reading,time
71,0.016650164,-0.013418865,0.01922675,0.107048295,710
72,0.016659865,-0.013405987,0.019203478,0.107123815,720
73,0.016668405,-0.01339425,0.01917843,0.10719723,730
74,0.016676208,-0.013380555,0.019151764,0.107268155,740
75,0.01668285,-0.013367025,0.019122835,0.10733715,750
76,0.01668865,-0.013351897,0.019092614,0.107403964,760
77,0.016693395,-0.013335725,0.019060453,0.10746887,770
78,0.016697401,-0.013318837,0.019026838,0.107531875,780
79,0.016700247,-0.013302763,0.018991284,0.107593544,790
80,0.016702356,-0.013284113,0.018954115,0.10765331,800
81,0.016703516,-0.013266214,0.018915651,0.10771184,810
82,0.016704043,-0.0132470755,0.018875895,0.1077688,820
83,0.016703622,-0.013228458,0.018834684,0.10782461,830
84,0.016702672,-0.0132089285,0.018792342,0.107879095,840
85,0.01670088,-0.013188975,0.018748708,0.10793235,850
86,0.016698455,-0.013170325,0.018704265,0.107984744,860
87,0.016695503,-0.013150046,0.018659014,0.10803585,870
88,0.016691813,-0.013130679,0.018612955,0.10808609,880
89,0.016687911,-0.013111834,0.018566089,0.1081355,890
90,0.016683588,-0.013091489,0.018518899,0.10818376,900
91,0.016678527,-0.013074209,0.018471062,0.10823167,910
92,0.016673362,-0.0130536035,0.01842274,0.10827817,920
93,0.016667562,-0.0130365845,0.018374257,0.108324505,930
94,0.016661657,-0.013017967,0.018325612,0.10836985,940
95,0.016655436,-0.012999807,0.018276483,0.10841448,950
96,0.0166489,-0.012982983,0.018227354,0.108458675,960
97,0.016642045,-0.012964855,0.018178225,0.10850196,970
98,0.016634982,-0.012949107,0.018128933,0.108545005,980
99,0.016628023,-0.012931632,0.018079804,0.108587146,990
100,0.016620642,-0.012916471,0.018030513,0.10862907,1000
101,0.016613262,-0.012899452,0.017981868,0.108670056,1010
102,0.01660567,-0.012885497,0.0179329,0.10871101,1020
103,0.016597973,-0.012869391,0.017884417,0.108751096,1030
104,0.01659017,-0.012854394,0.017836096,0.10879077,1040
105,0.016582368,-0.012840439,0.017787935,0.10883009,1050
106,0.016574565,-0.012825245,0.01774026,0.10886868,1060
107,0.01656634,-0.012812758,0.017692586,0.108907185,1070
108,0.016558433,-0.012798249,0.017645556,0.10894493,1080
109,0.016550524,-0.012784719,0.017598853,0.10898229,1090
110,0.0165423,-0.012771808,0.017552309,0.10901923,1100
111,0.016534287,-0.012758537,0.01750625,0.109055616,1110
112,0.016526064,-0.012746539,0.017460676,0.109091766,1120
113,0.016518155,-0.012733367,0.017415425,0.10912722,1130
114,0.016509932,-0.012721695,0.017370658,0.1091624,1140
115,0.016501812,-0.012709664,0.017326215,0.10919706,1150
116,0.016493693,-0.012698285,0.017282259,0.10923137,1160
117,0.01648547,-0.012686743,0.017238785,0.1092652,1170
118,0.01647735,-0.012675593,0.017195635,0.10929859,1180
119,0.016469337,-0.012664932,0.01715297,0.10933159,1190
120,0.016461218,-0.012654009,0.01711079,0.1093641,1200
121,0.0164531,-0.012644097,0.017068932,0.109396294,1210
122,0.016444981,-0.012633599,0.017027723,0.109427966,1220
123,0.016436968,-0.012622612,0.016986834,0.10945902,1230
124,0.01642906,-0.012613189,0.016946431,0.10948978,1240
125,0.016421046,-0.012603636,0.016906353,0.10952011,1250
126,0.016413243,-0.012593171,0.01686708,0.10954979,1260
127,0.01640523,-0.012584008,0.016828133,0.10957913,1270
128,0.016397323,-0.012575075,0.016789671,0.109608054,1280
129,0.01638952,-0.012565196,0.016751692,0.10963636,1290
130,0.016381823,-0.012556947,0.016714199,0.1096644,1300
131,0.016374126,-0.012547688,0.01667719,0.10969181,1310
132,0.016366323,-0.012538983,0.016640665,0.10971882,1320
133,0.016358837,-0.012530049,0.016604627,0.10974526,1330
134,0.016351245,-0.012521767,0.016569072,0.10977131,1340
135,0.016343549,-0.012513518,0.016534002,0.10979688,1350
136,0.016336273,-0.012504976,0.016499419,0.109821945,1360
137,0.016328787,-0.012497379,0.01646532,0.10984663,1370
138,0.016321512,-0.01248887,0.016432026,0.109870724,1380
139,0.016314236,-0.01248098,0.016398897,0.109894395,1390
140,0.016306961,-0.012473187,0.016366413,0.1099176,1400
141,0.016299898,-0.012464939,0.016334414,0.10994027,1410
142,0.016292939,-0.012457537,0.0163029,0.10996253,1420
143,0.016285874,-0.012449191,0.01627171,0.10998417,1430
144,0.016278915,-0.012442344,0.016241327,0.11000555,1440
145,0.016271956,-0.012433965,0.016211268,0.11002624,1450
146,0.016265314,-0.012427216,0.016181692,0.110046685,1460
147,0.01625867,-0.012418608,0.016152926,0.110066414,1470
148,0.016252028,-0.012411664,0.016124321,0.11008586,1480
149,0.016245492,-0.01240397,0.016096363,0.110104755,1490
150,0.016238954,-0.012396829,0.016068889,0.11012329,1500
151,0.016232627,-0.012389135,0.016041901,0.11014131,1510
152,0.016226407,-0.012381766,0.016015235,0.1101589,1520
153,0.016220186,-0.01237456,0.015989216,0.11017607,1530
154,0.016214175,-0.012367159,0.015963519,0.110192806,1540
155,0.016208166,-0.01236002,0.015938632,0.11020916,1550
156,0.016202156,-0.012352129,0.015913906,0.11022497,1560
157,0.016196357,-0.012344826,0.015889663,0.1102404,1570
158,0.016190453,-0.012337164,0.01586607,0.11025538,1580
159,0.016184865,-0.012329795,0.015842635,0.11026999,1590
160,0.01617917,-0.012322785,0.015819848,0.11028427,1600
161,0.016173687,-0.012315221,0.015797384,0.110298075,1610
162,0.016168205,-0.012307168,0.015775405,0.110311426,1620
163,0.016163038,-0.012299669,0.015753912,0.11032443,1630
164,0.016157554,-0.012292334,0.015732741,0.110337086,1640
165,0.016152494,-0.012284672,0.015711892,0.11034935,1650
166,0.016147222,-0.012276749,0.015691692,0.1103612,1660
167,0.016142266,-0.012269315,0.015671814,0.11037277,1670
168,0.016137311,-0.012261164,0.015652258,0.11038386,1680
169,0.016132565,-0.012253796,0.015633026,0.11039473,1690
170,0.016127717,-0.012244993,0.0156142805,0.11040504,1700
171,0.01612297,-0.0122375265,0.015595856,0.11041519,1710
172,0.016118333,-0.012229245,0.015577756,0.110424906,1720
173,0.016113797,-0.012221942,0.015560141,0.11043446,1730
174,0.01610937,-0.012213563,0.015542687,0.11044359,1740
175,0.01610494,-0.012205117,0.015525718,0.11045236,1750
176,0.016100619,-0.012196771,0.015509072,0.11046081,1760
177,0.0160964,-0.012188881,0.015492587,0.110469036,1770
178,0.016092183,-0.01217998,0.015476427,0.11047684,1780
179,0.016087966,-0.012172025,0.01546075,0.110484466,1790
180,0.016084064,-0.012163483,0.015445074,0.11049175,1800
181,0.016080057,-0.012154647,0.015430044,0.11049873,1810
182,0.016076157,-0.012145942,0.015415015,0.11050543,1820
183,0.016072255,-0.0121372035,0.015400308,0.11051184,1830
184,0.016068354,-0.012129053,0.015386087,0.110518105,1840
185,0.016064769,-0.012119728,0.015372027,0.110523984,1850
186,0.016061079,-0.012111088,0.015358128,0.11052967,1860
187,0.016057493,-0.01210147,0.015344392,0.11053499,1870
188,0.01605391,-0.012092699,0.015331139,0.11054013,1880
189,0.016050534,-0.012083473,0.015317887,0.11054499,1890
190,0.016047055,-0.012074473,0.015304958,0.110549666,1900
191,0.016043786,-0.012064823,0.015292353,0.110554025,1910
192,0.016040307,-0.012055629,0.015280071,0.11055823,1920
193,0.016037144,-0.012046238,0.015267626,0.11056216,1930
194,0.016033875,-0.012037012,0.015255505,0.11056593,1940
195,0.016030818,-0.012027264,0.015243708,0.11056941,1950
196,0.01602776,-0.012017873,0.01523191,0.1105727,1960
197,0.016024703,-0.012007995,0.015220436,0.11057575,1970
198,0.016021645,-0.011998506,0.0152091235,0.11057865,1980
199,0.016018799,-0.011988758,0.015197973,0.1105813,1990
200,0.01601574,-0.011979205,0.015186983,0.110583834,2000
201,0.016012998,-0.0119688045,0.015176155,0.11058604,2010
202,0.016010256,-0.011959055,0.015165489,0.11058811,2020
203,0.016007517,-0.011949112,0.015154823,0.11058996,2030
204,0.016004775,-0.011939167,0.0151446415,0.11059165,2040
205,0.01600214,-0.011929419,0.015134459,0.1105932,2050
206,0.015999608,-0.0119187245,0.015124278,0.11059445,2060
207,0.015996972,-0.011909074,0.01511442,0.11059565,2070
208,0.015994547,-0.011898673,0.015104562,0.11059657,2080
209,0.015992016,-0.011888958,0.015094865,0.11059744,2090
210,0.01598959,-0.011878361,0.01508533,0.11059804,2100
211,0.015987271,-0.011867699,0.0150759565,0.11059842,2110
212,0.015984846,-0.0118575925,0.015066584,0.11059871,2120
213,0.015982632,-0.011846931,0.015057372,0.110598765,2130
214,0.015980419,-0.011836986,0.015048321,0.110598765,2140
215,0.015977994,-0.011826423,0.015039433,0.110598534,2150
216,0.015975885,-0.01181625,0.015030544,0.11059821,2160
217,0.01597367,-0.01180572,0.015021818,0.11059771,2170
218,0.015971666,-0.011795188,0.01501309,0.11059705,2180
219,0.015969452,-0.0117848525,0.015004525,0.11059624,2190
220,0.015967555,-0.01177442,0.01499596,0.11059529,2200
221,0.015965445,-0.011763693,0.014987717,0.11059416,2210
222,0.015963443,-0.011753096,0.014979314,0.110592864,2220
223,0.015961545,-0.011742957,0.014971072,0.1105915,2230
224,0.015959647,-0.011732328,0.014962992,0.11058995,2240
225,0.015957855,-0.011722122,0.014954911,0.11058832,2250
226,0.015955957,-0.011711038,0.01494683,0.11058642,2260
227,0.015954163,-0.011701223,0.0149390735,0.11058455,2270
228,0.015952371,-0.011690203,0.014930992,0.1105824,2280
229,0.015950684,-0.011680162,0.0149233965,0.11058023,2290
230,0.015948892,-0.011669924,0.014915802,0.11057791,2300
231,0.01594731,-0.01165923,0.014908044,0.11057542,2310
232,0.015945623,-0.011649188,0.014900449,0.11057285,2320
233,0.015944147,-0.011638493,0.014893014,0.1105701,2330
234,0.01594246,-0.011628778,0.014885418,0.11056733,2340
235,0.015940985,-0.011617855,0.014878146,0.11056427,2350
236,0.015939403,-0.011608466,0.014870874,0.110561274,2360
237,0.015937926,-0.011597739,0.014863601,0.110557996,2370
238,0.015936345,-0.011588773,0.014856167,0.110554844,2380
239,0.01593508,-0.011578046,0.014848894,0.11055136,2390
240,0.01593371,-0.011568232,0.014841946,0.11054783,2400
241,0.015932338,-0.011557929,0.014834673,0.11054409,2410
242,0.015931074,-0.011548898,0.0148275625,0.11054045,2420
243,0.015929913,-0.011538497,0.014820774,0.1105365,2430
244,0.015928436,-0.011529466,0.014813502,0.110532604,2440
245,0.015927171,-0.011519587,0.014806715,0.110528484,2450
246,0.015925907,-0.011510393,0.014799765,0.11052435,2460
247,0.015924746,-0.0115008075,0.014792816,0.11052001,2470
248,0.015923798,-0.011491482,0.01478619,0.11051561,2480
249,0.015922638,-0.01148219,0.014779241,0.11051108,2490
250,0.015921477,-0.011473159,0.014772453,0.11050648,2500
251,0.015920423,-0.011464127,0.014765666,0.11050179,2510
252,0.015919369,-0.01145565,0.0147590395,0.110497035,2520
253,0.015918314,-0.011446652,0.014752252,0.11049215,2530
254,0.01591726,-0.011438175,0.014745626,0.11048719,2540
255,0.015916312,-0.011429143,0.014738838,0.11048202,2550
256,0.015915362,-0.011421416,0.014732212,0.11047691,2560
257,0.015914414,-0.011412646,0.0147257475,0.11047158,2570
258,0.01591357,-0.01140443,0.014719122,0.11046621,2580
259,0.01591262,-0.011396376,0.014712334,0.11046071,2590
260,0.015911883,-0.011388747,0.014705869,0.1104552,2600
261,0.015911039,-0.011380629,0.014699405,0.11044949,2610
262,0.015910195,-0.01137326,0.014693103,0.11044379,2620
263,0.015909564,-0.011365631,0.0146866385,0.11043793,2630
264,0.01590872,-0.0113591105,0.01467985,0.11043212,2640
265,0.015908087,-0.011350829,0.014673386,0.110426,2650
266,0.015907349,-0.011344699,0.0146670835,0.110419996,2660
267,0.015906822,-0.011337135,0.014660619,0.11041373,2670
268,0.015905978,-0.011331104,0.014654155,0.11040754,2680
269,0.015905557,-0.011324387,0.0146475285,0.11040118,2690
270,0.015904924,-0.011318322,0.014641225,0.110394806,2700
271,0.015904397,-0.011311574,0.014634761,0.11038823,2710
272,0.01590387,-0.011306031,0.014628297,0.11038168,2720
273,0.015903343,-0.011299999,0.014621994,0.11037495,2730
274,0.015902815,-0.011294782,0.014615368,0.11036824,2740
275,0.015902393,-0.011289175,0.014609065,0.110361405,2750
276,0.015901865,-0.011284415,0.014602601,0.11035456,2760
277,0.01590155,-0.011279198,0.014596136,0.11034758,2770
278,0.015901024,-0.01127447,0.014589672,0.110340536,2780
279,0.015900707,-0.011270036,0.01458337,0.11033343,2790
280,0.015900284,-0.011265895,0.0145769045,0.110326275,2800
281,0.015900074,-0.011261005,0.014570602,0.1103189,2810
282,0.015899653,-0.011257418,0.014563976,0.11031155,2820
283,0.01589944,-0.011253408,0.014557512,0.11030407,2830
284,0.015899125,-0.011250506,0.014551209,0.110296644,2840
285,0.015898913,-0.011247017,0.014544744,0.11028906,2850
286,0.015898598,-0.011244377,0.01453828,0.11028147,2860
287,0.015898492,-0.011240888,0.014531815,0.11027366,2870
288,0.015898282,-0.011239062,0.014525351,0.11026597,2880
289,0.015898071,-0.011236552,0.014518887,0.110258065,2890
290,0.015897859,-0.0112344,0.0145124225,0.11025014,2900
291,0.015897859,-0.011232509,0.014506119,0.110242106,2910
292,0.015897859,-0.011231139,0.014499655,0.110234044,2920
293,0.015897755,-0.011230194,0.01449303,0.11022596,2930
294,0.015897648,-0.0112291835,0.014486565,0.11021778,2940
295,0.015897648,-0.011228238,0.0144801,0.110209495,2950
296,0.015897755,-0.01122788,0.014473475,0.110201165,2960
297,0.015897755,-0.011227684,0.014466848,0.11019274,2970
298,0.015897648,-0.011227977,0.014460384,0.110184304,2980
299,0.015897859,-0.011228564,0.01445392,0.1101758,2990
300,0.015897965,-0.011229379,0.014447293,0.110167235,3000
301,0.015898071,-0.01123052,0.014440829,0.11015861,3010
302,0.015898282,-0.011231923,0.0144342035,0.110149935,3020
303,0.015898282,-0.011233715,0.014427577,0.11014118,3030
304,0.015898492,-0.0112359,0.014420951,0.11013241,3040
305,0.015898703,-0.011237986,0.014414325,0.11012348,3050
306,0.015898913,-0.011240888,0.014407538,0.11011457,3060
307,0.015899125,-0.011243725,0.0144009115,0.11010554,3070
308,0.01589923,-0.011247866,0.014394124,0.11009659,3080
309,0.015899653,-0.011251355,0.014387498,0.11008747,3090
310,0.015899863,-0.011255984,0.014380872,0.110078394,3100
311,0.01590018,-0.011260125,0.014374084,0.110069126,3110
312,0.0159006,-0.011265243,0.014367458,0.11005987,3120
313,0.015901024,-0.0112705575,0.014360509,0.11005055,3130
314,0.015901444,-0.0112766875,0.014353721,0.11004126,3140
315,0.015901655,-0.011282425,0.014346934,0.110031754,3150
316,0.015902182,-0.011289175,0.014339984,0.11002227,3160
317,0.015902605,-0.0112964455,0.014333197,0.11001278,3170
318,0.015903132,-0.011304368,0.014326409,0.11000327,3180
319,0.01590366,-0.011311704,0.014319299,0.109993584,3190
320,0.01590408,-0.011320768,0.01431251,0.10998399,3200
321,0.015904607,-0.011329506,0.0143054,0.10997428,3210
322,0.01590524,-0.011338733,0.014298451,0.10996453,3220
323,0.015905768,-0.011348775,0.014291502,0.109954715,3230
324,0.015906295,-0.011359436,0.014284552,0.10994492,3240
325,0.015907032,-0.011369869,0.014277603,0.10993497,3250
326,0.01590777,-0.011381574,0.014270331,0.10992505,3260
327,0.015908403,-0.011393605,0.014263058,0.10991506,3270
328,0.015909037,-0.011405995,0.014256109,0.109905,3280
329,0.01590988,-0.011419558,0.014248998,0.10989501,3290
330,0.015910618,-0.011432827,0.014241887,0.10988487,3300
331,0.015911356,-0.011447369,0.014234615,0.10987478,3310
332,0.015912093,-0.011461813,0.014227342,0.10986454,3320
333,0.015913043,-0.01147743,0.014220231,0.109854326,3330
334,0.015913887,-0.011492885,0.0142129585,0.10984393,3340
335,0.015914729,-0.011510393,0.014205525,0.10983373,3350
336,0.015915785,-0.011526955,0.014198091,0.109823294,3360
337,0.015916733,-0.011545181,0.01419098,0.10981297,3370
338,0.015917893,-0.011563243,0.014183708,0.10980246,3380
339,0.015918737,-0.011582545,0.014176274,0.109792,3390
340,0.015919896,-0.011602042,0.014169001,0.10978144,3400
341,0.01592095,-0.011622485,0.014161728,0.10977083,3410
342,0.01592211,-0.011643613,0.014154132,0.10976024,3420
343,0.015923375,-0.011664642,0.014147022,0.10974947,3430
344,0.015924642,-0.011687269,0.014139588,0.10973878,3440
345,0.015925907,-0.0117100915,0.014132154,0.109728,3450
346,0.015927171,-0.011733338,0.014125043,0.109717116,3460
347,0.015928753,-0.011757693,0.014117771,0.10970626,3470
348,0.015930124,-0.011782343,0.014110498,0.1096953,3480
349,0.015931495,-0.011807904,0.014103225,0.10968437,3490
350,0.015933076,-0.01183327,0.014095954,0.109673224,3500
351,0.015934763,-0.011860591,0.014088842,0.109662235,3510
352,0.015936345,-0.011887001,0.01408157,0.10965097,3520
353,0.015938032,-0.011914877,0.014074621,0.109639734,3530
354,0.015939824,-0.011943112,0.01406751,0.10962842,3540
355,0.015941512,-0.011972228,0.014060561,0.10961711,3550
356,0.015943514,-0.012001767,0.014053611,0.10960573,3560
357,0.015945306,-0.012030751,0.0140466625,0.10959411,3570
358,0.015947416,-0.012061269,0.014039874,0.109582506,3580
359,0.015949419,-0.012091884,0.0140329255,0.10957074,3590
360,0.015951527,-0.01212338,0.014026461,0.109558955,3600
361,0.015953742,-0.0121552665,0.014019835,0.10954708,3610
362,0.015955957,-0.012187512,0.0140133705,0.109535165,3620
363,0.015958382,-0.0122194635,0.014007067,0.10952302,3630
364,0.015960597,-0.012252621,0.014000765,0.109510876,3640
365,0.015963232,-0.012285552,0.013994462,0.10949853,3650
366,0.015965657,-0.012319166,0.013988321,0.1094861,3660
367,0.015968397,-0.0123531725,0.013982503,0.10947357,3670
368,0.015970929,-0.012387276,0.013976685,0.10946095,3680
369,0.01597367,-0.012421282,0.013970867,0.109448075,3690
370,0.015976517,-0.012456136,0.013965211,0.109435186,3700
371,0.015979575,-0.0124907615,0.013959877,0.109422065,3710
372,0.015982421,-0.012525647,0.013954382,0.10940881,3720
373,0.01598548,-0.012560566,0.01394905,0.10939535,3730
374,0.015988536,-0.012595909,0.013944201,0.109381765,3740
375,0.0159917,-0.012631154,0.013939192,0.10936796,3750
376,0.015994968,-0.012666888,0.013934343,0.10935405,3760
377,0.015998343,-0.012702263,0.013929818,0.10933989,3770
378,0.016001822,-0.012737606,0.0139252925,0.10932552,3780
379,0.016005302,-0.012773242,0.013921252,0.10931097,3790
380,0.016008886,-0.012808193,0.013916889,0.10929605,3800
381,0.016012471,-0.012844058,0.01391301,0.109280944,3810
382,0.016016267,-0.012879694,0.013909293,0.1092656,3820
383,0.016020063,-0.012915558,0.0139059,0.10925007,3830
384,0.016023964,-0.012950803,0.013902668,0.10923421,3840
385,0.016028076,-0.012986309,0.013899435,0.10921807,3850
386,0.016032083,-0.013020706,0.013896527,0.1092014,3860
387,0.0160363,-0.013056016,0.0138939405,0.10918444,3870
388,0.016040623,-0.013091326,0.013891516,0.10916708,3880
389,0.016045053,-0.013126799,0.013889415,0.10914944,3890
390,0.016049586,-0.013161001,0.013887638,0.10913116,3900
391,0.016054224,-0.013196278,0.013886021,0.10911251,3910
392,0.01605918,-0.013230839,0.013885052,0.10909324,3920
393,0.016064137,-0.013265268,0.013884244,0.10907335,3930
394,0.016069302,-0.013299991,0.01388392,0.10905286,3940
395,0.01607468,-0.013334356,0.01388392,0.10903161,3950
396,0.016080268,-0.01336859,0.013884568,0.10900952,3960
397,0.016086068,-0.013402205,0.013885375,0.10898635,3970
398,0.016092077,-0.013436896,0.013887153,0.10896229,3980
399,0.016098509,-0.013470347,0.013889577,0.10893685,3990
400,0.016105153,-0.013504256,0.013892809,0.10891008,4000
401,0.016112428,-0.013538098,0.01389685,0.108881734,4010
402,0.016120125,-0.01357142,0.0139018595,0.10885154,4020
403,0.016128348,-0.013605067,0.013908324,0.10881942,4030
404,0.0161371,-0.01363816,0.013916081,0.108785115,4040
405,0.016146485,-0.0136707965,0.0139252925,0.108748384,4050
406,0.016156396,-0.013703759,0.013936282,0.10870932,4060
407,0.016167045,-0.013736526,0.01394905,0.108668014,4070
408,0.01617801,-0.013769619,0.013963595,0.108624846,4080
409,0.016189398,-0.0138024185,0.013979594,0.108580336,4090
410,0.016200785,-0.013836099,0.013996725,0.10853539,4100
411,0.016211646,-0.013869941,0.014014179,0.10849084,4110
412,0.016222294,-0.01390385,0.014031794,0.10844762,4120
413,0.0162321,-0.013936519,0.014048116,0.10840612,4130
414,0.016241169,-0.013968764,0.014062985,0.10836691,4140
415,0.016249603,-0.013999379,0.0140760755,0.108330004,4150
416,0.016257195,-0.014028005,0.014087226,0.10829522,4160
417,0.016264364,-0.014054871,0.014096277,0.108262256,4170
418,0.016271006,-0.014080497,0.014103711,0.108230926,4180
419,0.016277123,-0.0141046895,0.014110013,0.1082009,4190
420,0.016283132,-0.014128034,0.014115023,0.10817198,4200
421,0.01628851,-0.014150466,0.014119387,0.108143926,4210
422,0.016293783,-0.014171951,0.01412278,0.10811654,4220
423,0.016298844,-0.0141927535,0.014125205,0.10808965,4230
424,0.016303588,-0.0142138805,0.014127629,0.10806333,4240
425,0.016308332,-0.014233769,0.014129245,0.10803727,4250
426,0.01631255,-0.014254635,0.014130537,0.10801171,4260
427,0.016316978,-0.014274393,0.014131669,0.10798633,4270
428,0.016320879,-0.014294542,0.014132154,0.10796127,4280
429,0.016324887,-0.014314398,0.014132638,0.1079364,4290
430,0.016328577,-0.014334352,0.014132638,0.10791175,4300
431,0.016332056,-0.014354305,0.014132154,0.107887305,4310
432,0.01633543,-0.014374455,0.014131508,0.10786308,4320
433,0.016338592,-0.014394279,0.014130537,0.10783897,4330
434,0.01634165,-0.014414037,0.014129407,0.107814975,4340
435,0.016344393,-0.014434055,0.014127629,0.10779113,4350
436,0.016346922,-0.014453813,0.01412569,0.10776732,4360
437,0.016349347,-0.014474126,0.014123589,0.1077437,4370
438,0.016351562,-0.014493786,0.0141210025,0.10772008,4380
439,0.016353354,-0.014514065,0.014118255,0.10769666,4390
440,0.016355252,-0.014533269,0.014114861,0.10767315,4400
441,0.016356729,-0.014553386,0.0141113065,0.107649855,4410
442,0.0163581,-0.014572981,0.0141072655,0.1076266,4420
443,0.016359258,-0.014592413,0.014102902,0.10760345,4430
444,0.016360208,-0.014611616,0.014098216,0.10758037,4440
445,0.016360736,-0.014630787,0.014093044,0.107557446,4450
446,0.016361156,-0.014649698,0.014087549,0.10753466,4460
447,0.016361369,-0.0146682495,0.014081731,0.10751204,4470
448,0.016361263,-0.014686475,0.014075429,0.1074896,4480
449,0.016361156,-0.0147034945,0.014068318,0.10746717,4490
450,0.01636063,-0.014721296,0.014061207,0.10744507,4500
451,0.016359998,-0.014737891,0.014053611,0.107423075,4510
452,0.016359048,-0.01475416,0.014045531,0.107401215,4520
453,0.016357994,-0.0147703,0.014036966,0.1073796,4530
454,0.016356833,-0.014786439,0.014028239,0.107358366,4540
455,0.016355464,-0.014801208,0.014019026,0.10733725,4550
456,0.016353881,-0.014815847,0.014009492,0.107316405,4560
457,0.016352195,-0.014830487,0.013999472,0.10729591,4570
458,0.016350508,-0.014843756,0.013988967,0.10727549,4580
459,0.016348505,-0.0148574505,0.013978463,0.10725543,4590
460,0.016346501,-0.014869905,0.013967312,0.10723546,4600
461,0.016344287,-0.014883012,0.013955999,0.107215844,4610
462,0.016342072,-0.014895042,0.013944686,0.10719638,4620
463,0.016339753,-0.014907595,0.01393305,0.107177295,4630
464,0.016337328,-0.0149193,0.013920929,0.10715841,4640
465,0.016334902,-0.014930972,0.013908809,0.107139796,4650
