,x,y,z,TAC_Reading,time
57,-0.032957572,0.056521688,-0.03539859,0.036136787,570
58,-0.033241045,0.054893054,-0.03389562,0.036411513,580
59,-0.033561476,0.053124093,-0.03218029,0.036690943,590
60,-0.033849373,0.051254973,-0.03028315,0.03697512,600
61,-0.034066208,0.049380668,-0.02832007,0.03725787,610
62,-0.034115817,0.047555856,-0.02636669,0.037532326,620
63,-0.03393631,0.0458956,-0.024576858,0.037788246,630
64,-0.033581298,0.04435819,-0.02286476,0.038026996,640
65,-0.033028323,0.04302058,-0.021351282,0.038245086,650
66,-0.032468654,0.041736603,-0.019781886,0.03845288,660
67,-0.031754307,0.04063687,-0.018423554,0.038643524,670
68,-0.031157156,0.03951484,-0.016891975,0.038830295,680
69,-0.030375961,0.038587324,-0.015646769,0.039000034,690
70,-0.029800477,0.037570894,-0.014123593,0.03917029,700
71,-0.028982906,0.03676887,-0.012982788,0.03932198,710
72,-0.028448384,0.03581204,-0.011458643,0.03947794,720
73,-0.027612412,0.035078842,-0.010401066,0.03961401,730
74,-0.027107414,0.03413388,-0.008887587,0.039756853,740
75,-0.026280828,0.03336472,-0.007844879,0.03988092,750
76,-0.025746623,0.032345653,-0.0063808532,0.040010747,760
77,-0.024975233,0.03128048,-0.005164738,0.040128063,770
78,-0.024285665,0.02993322,-0.003723014,0.040239338,780
79,-0.023539474,0.028281504,-0.0020432386,0.040342942,790
80,-0.022449134,0.026946992,-0.0008667171,0.040415067,800
81,-0.021768,0.025523698,0.0008707531,0.04050359,810
82,-0.020633163,0.024835493,0.0015246274,0.04055893,820
83,-0.02029344,0.023773387,0.0032645217,0.04065317,830
84,-0.019255185,0.023426155,0.003656103,0.04070409,840
85,-0.019048948,0.022562476,0.0052822237,0.040795494,850
86,-0.018136902,0.022279244,0.0056657246,0.040844057,860
87,-0.017892811,0.02156463,0.0070505617,0.04092412,870
88,-0.017138926,0.021230277,0.007562704,0.040972732,880
89,-0.016795723,0.020642396,0.008670218,0.041039407,890
90,-0.016184917,0.02025242,0.00930874,0.041088786,900
91,-0.01576158,0.019761436,0.010190484,0.041144695,910
92,-0.015250414,0.019357963,0.010883468,0.041194156,920
93,-0.014792072,0.01894236,0.011608774,0.041243304,930
94,-0.014343008,0.018565165,0.012290284,0.04129216,940
95,-0.01388435,0.01821415,0.012909411,0.04133761,950
96,-0.013475986,0.01788661,0.013542116,0.041385453,960
97,-0.013037361,0.017596338,0.014083347,0.041429076,970
98,-0.012658942,0.017325008,0.014655124,0.04147573,980
99,-0.0122488905,0.017087618,0.015138824,0.041518383,990
100,-0.011893984,0.016866433,0.015651936,0.041563615,1000
101,-0.011514932,0.016674656,0.016091676,0.04160565,1010
102,-0.011179848,0.016496085,0.016552104,0.041649427,1020
103,-0.010830951,0.016342226,0.016957745,0.041690905,1030
104,-0.0105131585,0.016198866,0.01737373,0.041733235,1040
105,-0.010191993,0.016076993,0.017751412,0.041774172,1050
106,-0.009889806,0.015962064,0.018129742,0.04181515,1060
107,-0.009593944,0.015866926,0.018485121,0.041855562,1070
108,-0.009305991,0.015775178,0.018831614,0.04189527,1080
109,-0.0090328,0.015703058,0.019168086,0.041935164,1090
110,-0.00875771,0.01563032,0.019487752,0.04197373,1100
111,-0.008504657,0.015576326,0.019808386,0.042013057,1110
112,-0.008241377,0.015518911,0.020105748,0.042050574,1120
113,-0.008005827,0.0154796885,0.020412968,0.04208931,1130
114,-0.0077540395,0.015435152,0.020691585,0.04212592,1140
115,-0.0075333565,0.015407797,0.0209862,0.042164017,1150
116,-0.007292429,0.015374312,0.021249302,0.042199854,1160
117,-0.0070842933,0.015356185,0.021532927,0.04223728,1170
118,-0.0068541206,0.015331276,0.021783099,0.04227241,1180
119,-0.006656318,0.015319799,0.022056544,0.04230913,1190
120,-0.0064364783,0.015302616,0.02229621,0.042343657,1200
121,-0.006247321,0.015296389,0.022559151,0.04237966,1210
122,-0.0060378145,0.015285336,0.0227909,0.04241367,1220
123,-0.005854984,0.0152816195,0.023044305,0.042448886,1230
124,-0.0056559155,0.015275947,0.02326975,0.04248247,1240
125,-0.0054782517,0.015273566,0.02351362,0.042516876,1250
126,-0.0052894107,0.0152720995,0.023734864,0.04255008,1260
127,-0.0051151207,0.015270012,0.023969037,0.04258367,1270
128,-0.004936613,0.015271806,0.024187695,0.042616565,1280
129,-0.0047645373,0.015268774,0.024412172,0.042649306,1290
130,-0.0045956243,0.015272165,0.024630023,0.04268191,1300
131,-0.0044250246,0.015267632,0.024845125,0.042713813,1310
132,-0.0042653903,0.0152713815,0.025063299,0.042746108,1320
133,-0.0040957397,0.0152649265,0.025269352,0.042777225,1330
134,-0.0039445404,0.015267632,0.02548898,0.042809222,1340
135,-0.003775733,0.015258471,0.025687438,0.04283958,1350
136,-0.003631704,0.015257525,0.025909329,0.0428712,1360
137,-0.00346374,0.015244973,0.026101483,0.042900864,1370
138,-0.0033254044,0.015239071,0.026326606,0.04293207,1380
139,-0.0031584948,0.01522215,0.02651488,0.042961087,1390
140,-0.0030242715,0.015208097,0.026744043,0.042991802,1400
141,-0.0028588383,0.015184949,0.026931511,0.043020234,1410
142,-0.0027271453,0.01515955,0.027166815,0.04305036,1420
143,-0.0025635045,0.015127305,0.027358163,0.04307826,1430
144,-0.002432655,0.015086029,0.02760284,0.04310771,1440
145,-0.0022719665,0.015040318,0.027805014,0.043135118,1450
146,-0.002140379,0.014976675,0.028066015,0.043163817,1460
147,-0.0019838025,0.014909478,0.028292269,0.04319082,1470
148,-0.0018527423,0.014815904,0.028582036,0.04321883,1480
149,-0.0017068152,0.014722755,0.028851116,0.043245863,1490
150,-0.0015854553,0.014607011,0.029183388,0.04327415,1500
151,-0.0014629355,0.014520937,0.02949384,0.043303307,1510
152,-0.0013525413,0.0144611085,0.029808171,0.043335438,1520
153,-0.0012125187,0.014470563,0.030025214,0.04337033,1530
154,-0.0010308478,0.0145099815,0.03015822,0.04340707,1540
155,-0.00082545326,0.014570625,0.03023143,0.04344378,1550
156,-0.00062923186,0.014662601,0.030272963,0.04347981,1560
157,-0.0004526221,0.014736579,0.030346818,0.04351453,1570
158,-0.0002969946,0.014850888,0.030396271,0.043548305,1580
159,-0.00015475783,0.014908565,0.030511336,0.043580767,1590
160,-2.5806328e-05,0.015026265,0.030574527,0.0436126,1600
161,9.808412e-05,0.015061477,0.030720137,0.043643363,1610
162,0.00021269597,0.015181102,0.030784942,0.043673884,1620
163,0.00032730782,0.015197013,0.030948332,0.043703493,1630
164,0.00043390633,0.0153197665,0.031007642,0.043733124,1640
165,0.00054303533,0.015321103,0.031180402,0.04376189,1650
166,0.00064415106,0.01544578,0.031232765,0.04379082,1660
167,0.0007493789,0.015436945,0.03140892,0.043818925,1670
168,0.0008464879,0.015561003,0.031456273,0.043847255,1680
169,0.0009485525,0.015546625,0.031631295,0.0438748,1690
170,0.0010421821,0.015667195,0.0316759,0.043902565,1700
171,0.0011412944,0.015650958,0.031845752,0.043929607,1710
172,0.0012318662,0.01576432,0.031891327,0.04395684,1720
173,0.0013283426,0.01575066,0.03205213,0.043983437,1730
174,0.0014163839,0.01585294,0.03210271,0.044010133,1740
175,0.0015100135,0.01584658,0.032250423,0.044036303,1750
176,0.001595946,0.015933406,0.032309733,0.044062484,1760
177,0.0016865178,0.015938165,0.0324408,0.044088263,1770
178,0.0017705525,0.016006276,0.032512717,0.044113915,1780
179,0.0018582775,0.016025968,0.032623906,0.044139374,1790
180,0.001940625,0.016072396,0.03271101,0.044164497,1800
181,0.0020256087,0.016109597,0.03280006,0.04418963,1810
182,0.0021065855,0.016132485,0.03290462,0.04421425,1820
183,0.0021883005,0.016188858,0.032970395,0.04423907,1830
184,0.002268223,0.016187161,0.03309338,0.044263203,1840
185,0.0023471967,0.01626339,0.0331354,0.044287723,1850
186,0.0024261703,0.016237503,0.033276487,0.04431139,1860
187,0.0025018752,0.016332999,0.03329604,0.044335634,1870
188,0.0025802162,0.016284322,0.03345345,0.044358842,1880
189,0.0026531797,0.01639687,0.0334528,0.04438279,1890
190,0.0027308878,0.016328663,0.03362395,0.044405576,1900
191,0.0028010046,0.01645497,0.033606656,0.044429246,1910
192,0.0028780804,0.016371341,0.03378766,0.04445165,1920
193,0.002945772,0.016506778,0.033758245,0.044475008,1930
194,0.003022215,0.016413108,0.033943936,0.044497088,1940
195,0.003087376,0.016552098,0.033908382,0.044520102,1950
196,0.0031631866,0.01645471,0.034092616,0.04454189,1960
197,0.0032262388,0.016590994,0.034056902,0.044564564,1970
198,0.0033013113,0.016496345,0.03423354,0.044586096,1980
199,0.0033623602,0.01662311,0.034204613,0.044608396,1990
200,0.0034366944,0.01653909,0.03436687,0.044629738,2000
201,0.0034961617,0.016648443,0.03435184,0.04465163,2010
202,0.0035690197,0.016582256,0.034492925,0.044672813,2020
203,0.0036276437,0.016667778,0.03449842,0.04469428,2030
204,0.003698815,0.016626077,0.034612194,0.04471534,2040
205,0.003757017,0.016681764,0.034643706,0.044736367,2050
206,0.0038262901,0.016669504,0.034725644,0.04475734,2060
207,0.0038840706,0.016691284,0.034786895,0.044777922,2070
208,0.0039514457,0.016711922,0.03483489,0.044798817,2080
209,0.0040093316,0.016697284,0.03492798,0.04481895,2090
210,0.0040743873,0.01675258,0.0349401,0.044839766,2100
211,0.004132695,0.016701164,0.03506551,0.044859488,2110
212,0.0041952203,0.016790954,0.03504256,0.04488023,2120
213,0.0042541604,0.016703675,0.035198998,0.044899534,2130
214,0.0043142606,0.016826004,0.03514357,0.044920202,2140
215,0.004374044,0.016706184,0.035327155,0.04493914,2150
216,0.004431192,0.016856944,0.035243444,0.04495969,2160
217,0.004492241,0.016709672,0.035449818,0.04497832,2170
218,0.0045465417,0.016883256,0.035343803,0.04499871,2180
219,0.004609067,0.016715249,0.03556537,0.045017086,2190
220,0.004660521,0.016904058,0.03544497,0.045037292,2200
221,0.004724522,0.016724247,0.035673324,0.045055456,2210
222,0.004773235,0.016918696,0.035548076,0.045075424,2220
223,0.004838396,0.016737614,0.0357732,0.045093462,2230
224,0.004885,0.016926065,0.03565393,0.045113128,2240
225,0.004950583,0.016756361,0.035864025,0.045131117,2250
226,0.004995605,0.016925935,0.035763018,0.045150414,2260
227,0.0050617154,0.016780162,0.035946283,0.045168422,2270
228,0.005105472,0.01691886,0.035874855,0.045187294,2280
229,0.005171055,0.016808333,0.03602111,0.045205362,2290
230,0.0052143903,0.016905949,0.03598895,0.045223795,2300
231,0.00527913,0.016839795,0.03609028,0.04524196,2310
232,0.0053225704,0.016888538,0.036104016,0.04525992,2320
233,0.005385939,0.016872497,0.036154922,0.045278195,2330
234,0.0054298015,0.016868422,0.03621876,0.045295678,2340
235,0.0054915887,0.01690533,0.036217142,0.045314066,2350
236,0.0055364002,0.016846806,0.0363314,0.04533109,2360
237,0.0055961837,0.016936826,0.03627807,0.04534958,2370
238,0.0056422604,0.016825123,0.036441457,0.045366168,2380
239,0.005699619,0.016966233,0.036338836,0.045384724,2390
240,0.005747699,0.01680468,0.03654715,0.045400936,2400
241,0.0058018947,0.016992578,0.03640073,0.045419525,2410
242,0.005852611,0.016786978,0.03664751,0.0454354,2420
243,0.005903221,0.017015073,0.036464244,0.04545399,2430
244,0.005957206,0.016773349,0.03674092,0.045469616,2440
245,0.0060040206,0.017032126,0.03653115,0.045488127,2450
246,0.006061274,0.016766176,0.036825445,0.04550359,2460
247,0.0061041876,0.01704155,0.036602907,0.045521934,2470
248,0.006164498,0.016767675,0.036899462,0.04553734,2480
249,0.00620446,0.01704168,0.03668161,0.04555541,2490
250,0.0062670903,0.01677951,0.036961682,0.045570884,2500
251,0.0063046264,0.017031508,0.036767747,0.045588575,2510
252,0.0063688387,0.016801681,0.037012264,0.04560422,2520
253,0.006405004,0.017011357,0.036861,0.04562143,2530
254,0.006469638,0.016832395,0.037053477,0.045637336,2540
255,0.006505171,0.01698335,0.03695974,0.04565399,2550
256,0.0065695937,0.016868943,0.03708774,0.04567019,2560
257,0.006605443,0.016950192,0.037061557,0.04568628,2570
258,0.0066690226,0.016908035,0.037118603,0.045702774,2580
259,0.0067051877,0.016914751,0.037164178,0.0457183,2590
260,0.006767713,0.016946964,0.037148662,0.04573506,2600
261,0.0068048276,0.01687941,0.037265185,0.045750063,2610
262,0.0068658763,0.016983872,0.037179854,0.04576706,2620
263,0.006904467,0.016845338,0.037363604,0.045781575,2630
264,0.0069631967,0.017018497,0.037212983,0.04579876,2640
265,0.0070042126,0.016813582,0.0374575,0.045812853,2650
266,0.0070596733,0.017050058,0.037248377,0.045830186,2660
267,0.007104274,0.016785705,0.037546065,0.045843925,2670
268,0.007155306,0.017077869,0.037287,0.045861337,2680
269,0.0072046514,0.0167636,0.037626866,0.04587483,2690
270,0.0072506224,0.017099747,0.037331123,0.045892227,2700
271,0.0073049236,0.01675108,0.037697006,0.045905586,2710
272,0.0073460448,0.017111745,0.03738316,0.04592284,2720
273,0.007405196,0.016752025,0.037752602,0.045936238,2730
274,0.0074422047,0.017110605,0.03744635,0.045953184,2740
275,0.00750473,0.016768849,0.03779236,0.045966797,2750
276,0.0075393138,0.01709476,0.03752166,0.045983277,2760
277,0.0076038423,0.016801061,0.037817083,0.04599725,2770
278,0.007637055,0.017065903,0.03760796,0.04601312,2780
279,0.007702111,0.016844817,0.037830498,0.04602755,2790
280,0.007735113,0.017027823,0.037701692,0.046042766,2800
281,0.007799958,0.01689493,0.03783793,0.046057634,2810
282,0.007833172,0.016985437,0.037799306,0.046072166,2820
283,0.007897594,0.016946215,0.037844073,0.046087474,2830
284,0.007930808,0.016942497,0.03789692,0.046101354,2840
285,0.007994809,0.016995348,0.037852153,0.04611702,2850
286,0.008028866,0.016901547,0.037991945,0.046130348,2860
287,0.008091707,0.017040733,0.03786395,0.04614632,2870
288,0.008127029,0.016863499,0.038083255,0.046159137,2880
289,0.008187867,0.01708312,0.037879143,0.04617536,2890
290,0.008225825,0.016828906,0.03816988,0.046187747,2900
291,0.008283078,0.017122375,0.037898213,0.04620417,2910
292,0.00832557,0.016798617,0.03825052,0.046216212,2920
293,0.008377551,0.017157521,0.037921805,0.046232734,2930
294,0.008426159,0.016776707,0.03832163,0.046244554,2940
295,0.008471813,0.017184615,0.03795332,0.046261065,2950
296,0.008526852,0.016768197,0.038378518,0.046272844,2960
297,0.008566919,0.01719831,0.03799663,0.046289153,2970
298,0.00862723,0.016778532,0.038416978,0.046301115,2980
299,0.00866329,0.0171942,0.038055297,0.04631703,2990
300,0.008727185,0.016809277,0.038435888,0.04632937,3000
301,0.008761137,0.017172324,0.038129475,0.046344683,3010
302,0.008826614,0.016857728,0.038438473,0.046357565,3020
303,0.008859828,0.017136687,0.03821545,0.04637215,3030
304,0.008925516,0.016917393,0.03843104,0.04638561,3040
305,0.0089585185,0.01709303,0.038308863,0.046399422,3050
306,0.009024312,0.016981035,0.038419887,0.046413448,3060
307,0.009057104,0.01704745,0.038404536,0.04642653,3070
308,0.009123108,0.01704282,0.038411163,0.046441015,3080
309,0.009155584,0.017003858,0.038498107,0.046453454,3090
310,0.009221588,0.01709991,0.038407285,0.046468332,3100
311,0.009254484,0.01696382,0.038588125,0.04648021,3110
312,0.00931954,0.017152173,0.038408738,0.04649539,3120
313,0.009353913,0.016927956,0.038673293,0.046506785,3130
314,0.009416754,0.017201178,0.038414717,0.04652223,3140
315,0.009454502,0.016895678,0.038753774,0.04653323,3150
316,0.009512915,0.017247116,0.038424898,0.046548862,3160
317,0.009556356,0.016869465,0.038826663,0.04655956,3170
318,0.0096082315,0.01728761,0.038441706,0.04657527,3180
319,0.009658736,0.016854696,0.038886942,0.04658585,3190
320,0.009704075,0.017316367,0.038469505,0.046601474,3200
321,0.009761434,0.016858608,0.038929284,0.046612155,3210
322,0.00980129,0.017327094,0.03851346,0.04662745,3220
323,0.009863815,0.01688541,0.038949486,0.046638485,3230
324,0.009900191,0.017317215,0.038575195,0.046653245,3240
325,0.009965353,0.016934216,0.038949322,0.046664827,3250
326,0.010000358,0.017289273,0.03865277,0.046678867,3260
327,0.010066784,0.016999032,0.03893494,0.046691075,3270
328,0.010100947,0.017249692,0.03874117,0.046704326,3280
329,0.010168006,0.01707161,0.038914256,0.046717167,3290
330,0.010201535,0.017205482,0.038834095,0.046729643,3300
331,0.010269121,0.01714399,0.038894214,0.046743035,3310
332,0.010302018,0.01716251,0.0389267,0.04675478,3320
333,0.010370342,0.017211253,0.038879506,0.046768628,3330
334,0.010402395,0.017123418,0.039015584,0.04677978,3340
335,0.010471142,0.017272744,0.038871426,0.046793967,3350
336,0.010503406,0.017088726,0.039099943,0.046804607,3360
337,0.010571203,0.017329833,0.03886884,0.046819102,3370
338,0.010605682,0.01705746,0.03917994,0.046829313,3380
339,0.010669999,0.017384347,0.038870133,0.046844028,3390
340,0.010709117,0.017030692,0.039253958,0.04685391,3400
341,0.01076774,0.017434884,0.03887757,0.046868756,3410
342,0.010813817,0.017012727,0.03931812,0.04687844,3420
343,0.010865166,0.017476713,0.03889389,0.046893284,3430
344,0.010919151,0.017011357,0.039365306,0.046902988,3440
345,0.010963751,0.017502146,0.038925566,0.046917602,3450
346,0.011024273,0.017032973,0.03939068,0.046927597,3460
347,0.011064129,0.017506024,0.038975988,0.046941742,3470
348,0.011128763,0.01707924,0.03939343,0.04695225,3480
349,0.011166088,0.017488908,0.03904451,0.046965737,3490
350,0.011232725,0.017145034,0.039378397,0.04697688,3500
351,0.011268785,0.017456695,0.039126933,0.046989582,3510
352,0.011336688,0.017222501,0.039353833,0.04700139,3520
353,0.011371588,0.017417016,0.039216626,0.047013294,3530
354,0.011440544,0.017302316,0.03932733,0.047025695,3540
355,0.01147418,0.017376456,0.039307613,0.047036856,3550
356,0.011544507,0.017378055,0.03930551,0.047049735,3560
357,0.011576772,0.017339582,0.039396014,0.047060274,3570
358,0.011648364,0.017447533,0.039290644,0.047073543,3580
359,0.01167968,0.017306978,0.039480213,0.047083557,3590
360,0.011751483,0.017511697,0.039281756,0.047097124,3600
361,0.011783853,0.017277928,0.039559886,0.047106706,3610
362,0.011853021,0.017572895,0.039277878,0.047120508,3620
363,0.011889397,0.017252464,0.039634712,0.047129743,3630
364,0.011953609,0.017631354,0.039278686,0.047143716,3640
365,0.011996207,0.01723362,0.039701458,0.047152694,3650
366,0.012053355,0.017683422,0.03928725,0.047166727,3660
367,0.012103859,0.017228369,0.03975414,0.047175657,3670
368,0.012153626,0.017721308,0.039309554,0.047189545,3680
369,0.012211723,0.01724454,0.03978614,0.047198664,3690
370,0.012255586,0.017738556,0.039349955,0.04721217,3700
371,0.012318955,0.017286241,0.039794546,0.047221765,3710
372,0.012359021,0.017733177,0.039410073,0.04723466,3720
373,0.01242587,0.01735057,0.039782424,0.04724486,3730
374,0.012463721,0.01770993,0.039486192,0.047257025,3740
375,0.012532468,0.017429633,0.039757535,0.047267884,3750
376,0.012568738,0.017676119,0.039572008,0.04727926,3760
377,0.012638961,0.017514242,0.039728284,0.047290735,3770
378,0.01267365,0.017639473,0.039661538,0.047301378,3780
379,0.012745559,0.01759624,0.039702266,0.04731336,3790
380,0.012778351,0.017605174,0.039749295,0.047323346,3800
381,0.012852052,0.017672108,0.03968271,0.047335736,3810
382,0.012883368,0.017575145,0.039832845,0.047345195,3820
383,0.012957913,0.01774224,0.039669942,0.047357887,3830
384,0.012989334,0.017548833,0.039912518,0.04736691,3840
385,0.013062613,0.017808622,0.03966251,0.047379848,3850
386,0.013096564,0.017525261,0.039987992,0.04738851,3860
387,0.013165943,0.01787282,0.0396596,0.047401626,3870
388,0.013205377,0.017506547,0.04005716,0.04741003,3880
389,0.013267903,0.017932322,0.03966283,0.04742322,3890
390,0.013315034,0.017498689,0.040114533,0.047431517,3900
391,0.013369967,0.017980771,0.039677702,0.047444638,3910
392,0.013425217,0.017509937,0.040153157,0.047453072,3920
393,0.013473191,0.018010147,0.0397097,0.047465872,3930
394,0.013535295,0.017546095,0.04016835,0.047474686,3940
395,0.013578208,0.018016407,0.039761737,0.04748697,3950
396,0.013644635,0.017606445,0.040161885,0.047496334,3960
397,0.013684596,0.018002452,0.039831553,0.047507945,3970
398,0.013753448,0.017684728,0.04013942,0.047517955,3980
399,0.013791406,0.017975228,0.03991349,0.04752881,3990
400,0.013862261,0.017771585,0.040110167,0.04753943,4000
401,0.01389811,0.017942853,0.04000076,0.047549557,4010
402,0.013971284,0.017857887,0.04008189,0.047560696,4020
403,0.014004708,0.017911358,0.040087868,0.04757018,4030
404,0.014080097,0.01793894,0.04005926,0.047581732,4040
405,0.014111518,0.017883513,0.040171903,0.047590688,4050
406,0.014188382,0.018013831,0.04004391,0.047602557,4060
407,0.014218959,0.01785919,0.040252063,0.047611065,4070
408,0.014295613,0.01808442,0.040033888,0.047623176,4080
409,0.014327667,0.017837672,0.04032802,0.047631323,4090
410,0.014401157,0.01815279,0.040028393,0.047643606,4100
411,0.014437956,0.01781974,0.040398803,0.047651503,4110
412,0.014505647,0.01821803,0.040028393,0.047663886,4120
413,0.014549615,0.01781009,0.040460218,0.04767163,4130
414,0.014609293,0.01827424,0.04003809,0.04768398,4140
415,0.0146615915,0.017817164,0.04050482,0.047691785,4150
416,0.014713889,0.018313723,0.04006314,0.047703896,4160
417,0.014773567,0.017847585,0.040527444,0.04771203,4170
418,0.014819855,0.018330775,0.040107906,0.047723673,4180
419,0.014885121,0.017902946,0.040527284,0.047732316,4190
420,0.014927507,0.01832595,0.040171582,0.047743347,4200
421,0.014995937,0.017978555,0.040509183,0.04775259,4210
422,0.015035582,0.018305931,0.04024899,0.047762915,4220
423,0.015106964,0.018065378,0.04048171,0.047772758,4230
424,0.015143868,0.018278087,0.04033416,0.047782376,4240
425,0.015217675,0.018153898,0.040452942,0.04779274,4250
426,0.015251837,0.018249232,0.04042078,0.047801726,4260
427,0.01532828,0.018238766,0.04042854,0.047812507,4270
428,0.015360123,0.018222986,0.04050482,0.047820967,4280
429,0.015438674,0.018317211,0.04041125,0.047832042,4290
430,0.015468829,0.018200489,0.0405853,0.04784008,4300
431,0.015547909,0.018391255,0.04039961,0.0478514,4310
432,0.015578802,0.018180503,0.04066207,0.047859088,4320
433,0.015655773,0.01846295,0.04039234,0.04787057,4330
434,0.015690146,0.018163223,0.04073479,0.04787798,4340
435,0.015762055,0.018531974,0.040389754,0.047889587,4350
436,0.015802965,0.01815217,0.040799275,0.04789685,4360
437,0.015867177,0.018594246,0.040395733,0.047908433,4370
438,0.015916523,0.01815468,0.040849857,0.047915705,4380
439,0.015972616,0.018641979,0.040415127,0.047927104,4390
440,0.016029974,0.018179264,0.040879596,0.04793462,4400
441,0.016079426,0.018668486,0.04045343,0.047945637,4410
442,0.01614311,0.01822905,0.04088622,0.047953617,4420
443,0.016187817,0.018672692,0.04051096,0.047964077,4430
444,0.016255718,0.018300485,0.040873293,0.04797261,4440
445,0.016296946,0.018659227,0.040584333,0.04798241,4450
446,0.016368221,0.018385908,0.040848564,0.047991537,4460
447,0.016406285,0.018635621,0.040666915,0.048000652,4470
448,0.016480409,0.018475406,0.040820446,0.048010297,4480
449,0.01651552,0.01860918,0.04075273,0.048018802,4490
450,0.01659249,0.018562263,0.040795557,0.048028845,4500
451,0.016624754,0.01858463,0.04083693,0.048036836,4510
452,0.01670436,0.018643675,0.04077681,0.048047177,4520
453,0.01673441,0.01856311,0.040917896,0.048054762,4530
454,0.016815176,0.018720033,0.04076372,0.04806533,4540
455,0.016845016,0.018544005,0.040995307,0.04807257,4550
456,0.016924728,0.01879362,0.0407558,0.048083305,4560
457,0.016957097,0.018527115,0.041069485,0.048090268,4570
458,0.01703238,0.018865153,0.04075176,0.048101116,4580
459,0.017070655,0.018514857,0.04113688,0.04810792,4590
460,0.017138872,0.018931698,0.04075467,0.04811877,4600
461,0.017185055,0.01851414,0.041192148,0.04812555,4610
462,0.017244944,0.018985983,0.04076954,0.048136264,4620
463,0.017299773,0.018532919,0.04122835,0.04814324,4630
464,0.017352281,0.01902051,0.040802184,0.04815362,4640
465,0.017413856,0.018575892,0.041242246,0.048161,4650
466,0.017460989,0.019032836,0.04085406,0.048170857,4660
467,0.017527625,0.018642306,0.041235298,0.048178777,4670
468,0.017570645,0.019025695,0.040922746,0.04818804,4680
469,0.017641077,0.018724076,0.04121445,0.048196487,4690
470,0.01768051,0.019006362,0.041002743,0.048205122,4700
471,0.017754424,0.018813314,0.041187786,0.048214085,4710
