,x,y,z,TAC_Reading,time
126,-0.0041410783,0.013447223,0.021926124,0.04236105,1260
127,-0.003954979,0.013444778,0.022128137,0.0423923,1270
128,-0.0038134803,0.01347399,0.022359563,0.042426214,1280
129,-0.0036260101,0.013469654,0.022548484,0.042456467,1290
130,-0.0034963207,0.013500041,0.022781849,0.042490195,1300
131,-0.0033088506,0.013494368,0.022958973,0.04251959,1310
132,-0.0031881232,0.013523223,0.023193955,0.042552996,1320
133,-0.0030024457,0.013517028,0.023361545,0.042581696,1330
134,-0.0028878339,0.013542459,0.023596525,0.04261463,1340
135,-0.002706163,0.013537503,0.023757005,0.04264286,1350
136,-0.0025947143,0.013557489,0.023989724,0.04267516,1360
137,-0.0024191588,0.013553837,0.02414697,0.042703085,1370
138,-0.0023074993,0.013566456,0.024375001,0.04273455,1380
139,-0.0021408007,0.01356489,0.02453241,0.042762373,1390
140,-0.0020256618,0.013568412,0.02475333,0.042792864,1400
141,-0.001869507,0.013567271,0.024915911,0.042820703,1410
142,-0.0017478309,0.013560358,0.025127297,0.042850073,1420
143,-0.0016043287,0.013559511,0.025298765,0.04287806,1430
144,-0.001474112,0.013542264,0.025498353,0.042906247,1440
145,-0.0013438952,0.013539557,0.025682265,0.042934444,1450
146,-0.0012037673,0.013511127,0.025869248,0.0429614,1460
147,-0.0010865194,0.013501704,0.026070777,0.042989764,1470
148,-0.0009356367,0.013461797,0.026245961,0.043015517,1480
149,-0.0008304089,0.013440702,0.026469631,0.043043945,1490
150,-0.00066919316,0.013388308,0.026635442,0.04306856,1500
151,-0.00057334936,0.013346542,0.02688723,0.04309688,1510
152,-0.00040401486,0.013280421,0.027050134,0.043120567,1520
153,-0.00031397023,0.013206769,0.027339254,0.04314853,1530
154,-0.0001410508,0.013124313,0.027511692,0.043171585,1540
155,-5.4696528e-05,0.013005146,0.027851557,0.04319912,1550
156,0.00011042045,0.012913724,0.028050177,0.043222554,1560
157,0.00019160824,0.012759214,0.028441919,0.043250665,1570
158,0.00033574292,0.012719666,0.02863666,0.043277506,1580
159,0.00043643685,0.012607442,0.028980082,0.043309327,1590
160,0.0006083019,0.012690191,0.029032605,0.04334181,1600
161,0.0007821703,0.012636656,0.029217647,0.043376006,1610
162,0.0009730143,0.012779363,0.029171266,0.04340944,1620
163,0.0011392911,0.012768604,0.029301686,0.04344225,1630
164,0.001290701,0.012911051,0.029286494,0.043473843,1640
165,0.0014224994,0.012930352,0.029411742,0.043504592,1650
166,0.0015434376,0.013034554,0.0294578,0.04353418,1660
167,0.0016546753,0.013082156,0.029565595,0.043563344,1670
168,0.0017593759,0.01313667,0.029670157,0.043591443,1680
169,0.0018601753,0.01321968,0.029742396,0.043619588,1690
170,0.0019558081,0.013222093,0.029899804,0.043646645,1700
171,0.0020512303,0.013345303,0.029927278,0.043674126,1710
172,0.0021411695,0.013296494,0.030133007,0.043700386,1720
173,0.0022332175,0.013461014,0.030113129,0.043727376,1730
174,0.002318939,0.013364474,0.030362494,0.043752983,1740
175,0.0024080346,0.01356688,0.030298498,0.043779537,1750
176,0.0024909095,0.01342903,0.030583415,0.0438046,1760
177,0.0025774746,0.013662246,0.030483216,0.043830745,1770
178,0.0026578188,0.013492705,0.03079367,0.043855336,1780
179,0.0027415373,0.013746168,0.03066826,0.043881062,1790
180,0.0028204054,0.01355788,0.030990833,0.04390526,1800
181,0.0029011713,0.01381718,0.030855082,0.04393053,1810
182,0.0029787743,0.013626545,0.031172968,0.043954406,1820
183,0.0030566934,0.0138742365,0.03104562,0.04397918,1830
184,0.003133031,0.013700491,0.031339265,0.044002824,1840
185,0.0032081034,0.013916622,0.03124036,0.044027053,1850
186,0.003283492,0.01378024,0.031489726,0.044050556,1860
187,0.0033557175,0.01394515,0.0314393,0.044074163,1870
188,0.0034301572,0.013864456,0.031626284,0.044097584,1880
189,0.0034994304,0.013962105,0.03164083,0.044120558,1890
190,0.003573132,0.013950889,0.031751856,0.044143915,1900
191,0.0036394529,0.0139699625,0.031842683,0.044166245,1910
192,0.0037127328,0.014036376,0.031870317,0.044189565,1920
193,0.003775996,0.01397244,0.032041945,0.044211265,1930
194,0.0038487485,0.0141179515,0.03198506,0.04423451,1940
195,0.003909481,0.013972342,0.03223604,0.044255625,1950
196,0.0039813905,0.014193136,0.032098833,0.044278793,1960
197,0.0040401197,0.013972049,0.03242189,0.04429938,1970
198,0.0041109747,0.014260431,0.032213576,0.044322412,1980
199,0.0041684387,0.013974201,0.0325974,0.04434256,1990
200,0.004237079,0.014317813,0.032331552,0.044365413,2000
201,0.0042948597,0.013981733,0.032759495,0.044385213,2010
202,0.0043607587,0.014362742,0.032455184,0.044407815,2020
203,0.0044192774,0.0139987515,0.032904137,0.044427395,2030
204,0.004482224,0.014391792,0.032587703,0.044449642,2040
205,0.004541692,0.014030149,0.03302712,0.04446919,2050
206,0.004602108,0.0144011825,0.03273283,0.044490933,2060
207,0.0046624187,0.014077947,0.033126995,0.044510577,2070
208,0.0047203046,0.014390325,0.03289169,0.04453169,2080
209,0.0047808266,0.014142013,0.033205215,0.044551585,2090
210,0.0048366035,0.014361797,0.03306187,0.044571932,2100
211,0.004897231,0.0142173935,0.03326711,0.044592142,2110
212,0.0049502663,0.014321009,0.0332398,0.044611674,2120
213,0.005011421,0.014296882,0.033320606,0.044632185,2130
214,0.005061188,0.014274842,0.033419024,0.044650927,2140
215,0.005123608,0.014374056,0.03337232,0.0446717,2150
216,0.00516979,0.014228577,0.033594374,0.044689715,2160
217,0.005233791,0.014443567,0.033427592,0.04471064,2170
218,0.00527681,0.014185539,0.0337618,0.044728044,2180
219,0.005341655,0.014503885,0.033488356,0.044749063,2190
220,0.0053828815,0.014147653,0.033919048,0.04476595,2200
221,0.005447199,0.014554779,0.033555586,0.04478699,2210
222,0.0054886364,0.014117137,0.03406304,0.0448035,2220
223,0.005550529,0.014594882,0.033630412,0.04482448,2230
224,0.0055941804,0.014098454,0.03418926,0.044840768,2240
225,0.0056525934,0.014618977,0.033717196,0.044861525,2250
226,0.005699619,0.014099563,0.034290105,0.044877835,2260
227,0.005754658,0.014619596,0.033821918,0.044898156,2270
228,0.00580432,0.014126559,0.034360405,0.044914745,2280
229,0.0058568283,0.014592437,0.033948783,0.04493442,2290
230,0.0059080715,0.014180747,0.03440016,0.04495151,2300
231,0.005958682,0.014540564,0.034095686,0.044970315,2310
232,0.006010558,0.014255801,0.034416806,0.044988044,2320
233,0.006058954,0.014471802,0.034256328,0.045005858,2330
234,0.0061118845,0.014341549,0.034421332,0.045024205,2340
235,0.006156907,0.014395998,0.03442295,0.045041043,2350
236,0.006212051,0.014425635,0.034425694,0.045059904,2360
237,0.00625254,0.014322053,0.03458682,0.045075856,2370
238,0.006311058,0.014500103,0.034437653,0.045095094,2380
239,0.0063468018,0.014255606,0.03474148,0.045110337,2390
240,0.0064088,0.014561854,0.03446028,0.045129817,2400
241,0.0064405366,0.014197277,0.034885313,0.045144495,2410
242,0.006504327,0.014612847,0.0344926,0.045164123,2420
243,0.006535115,0.014146838,0.035017025,0.04517836,2430
244,0.0065977457,0.014654972,0.03453349,0.04519805,2440
245,0.006630748,0.0141073875,0.03513274,0.045212023,2450
246,0.006689688,0.014684282,0.03458569,0.045231633,2460
247,0.006727541,0.014087825,0.035223886,0.045245584,2470
248,0.0067819473,0.014690706,0.03465728,0.0452649,2480
249,0.0068247556,0.014097933,0.03528142,0.04527916,2490
250,0.006875893,0.014666253,0.034754734,0.045297854,2500
251,0.0069215484,0.014141915,0.0353034,0.045312736,2510
252,0.0069708936,0.014611282,0.03487804,0.045330558,2520
253,0.0070179193,0.014214394,0.035295967,0.045346238,2530
254,0.00706484,0.014534434,0.035020582,0.045362994,2540
255,0.007113552,0.014303859,0.035271402,0.0453795,2550
256,0.0071572037,0.0144473165,0.035173465,0.045395177,2560
257,0.0072085527,0.014395313,0.035245057,0.045412403,2570
258,0.007247143,0.014360981,0.03532667,0.045427054,2580
259,0.0073030256,0.0144778015,0.035226796,0.045444816,2590
260,0.007335501,0.014283352,0.035471637,0.045458645,2600
261,0.007396655,0.014545683,0.035222594,0.04547678,2610
262,0.007423753,0.014216155,0.0356048,0.045490015,2620
263,0.0074888086,0.014600947,0.035230838,0.045508374,2630
264,0.007512954,0.0141574675,0.03572698,0.045521118,2640
265,0.007578642,0.01464744,0.035248615,0.04553964,2650
266,0.0076039475,0.014108986,0.035834935,0.04555205,2660
267,0.0076666838,0.014684478,0.035276733,0.045570612,2670
268,0.0076969443,0.014076708,0.035922527,0.045582924,2680
269,0.007754514,0.014703128,0.035321824,0.04560129,2690
270,0.0077911015,0.014072861,0.035978124,0.04561385,2700
271,0.007844137,0.014691814,0.03539261,0.045631714,2710
272,0.007885785,0.014105399,0.03599606,0.04564489,2720
273,0.007935658,0.014646821,0.035492644,0.045661956,2730
274,0.007980469,0.014171455,0.03598022,0.04567596,2740
275,0.0080276,0.014575091,0.0356166,0.045691993,2750
276,0.008074626,0.014260757,0.03594208,0.04570693,2760
277,0.008118277,0.014488854,0.03575526,0.04572182,2770
278,0.008168677,0.014357526,0.03589732,0.04573762,2780
279,0.008206846,0.014400497,0.03589732,0.045751426,2790
280,0.008262306,0.014447773,0.0358595,0.04576788,2800
281,0.008293833,0.014319966,0.036033392,0.045780793,2810
282,0.008355514,0.014523512,0.035836067,0.045797713,2820
283,0.008380609,0.014250323,0.036159124,0.04580995,2830
284,0.008447774,0.014585101,0.035827015,0.045827165,2840
285,0.008468123,0.014190234,0.036273383,0.045838885,2850
286,0.008537607,0.014638017,0.03582831,0.045856338,2860
287,0.008557851,0.014138687,0.036376167,0.045867678,2870
288,0.0086254375,0.0146840215,0.035838977,0.04588524,2880
289,0.008650005,0.014100019,0.036462143,0.045896396,2890
290,0.008712425,0.014715908,0.035863865,0.045913883,2900
291,0.008743845,0.0140859345,0.036520325,0.04592518,2910
292,0.008800466,0.014721222,0.03591283,0.04594229,2920
293,0.008838845,0.0141073875,0.036541495,0.045954112,2930
294,0.008891038,0.014692335,0.035991374,0.045970507,2940
295,0.008933951,0.0141652925,0.036526464,0.045983147,2950
296,0.008982664,0.014633094,0.03609723,0.045998566,2960
297,0.009029057,0.014251269,0.03648493,0.04601217,2970
298,0.009073868,0.014554877,0.036221508,0.046026476,2980
299,0.009124268,0.01435032,0.03643144,0.046041016,2990
300,0.00916307,0.01447027,0.036353704,0.046054203,3000
301,0.009219268,0.014447154,0.036381178,0.046069484,3010
302,0.009251005,0.014390325,0.036483314,0.04608171,3020
303,0.009313952,0.014531827,0.036343522,0.04609755,3030
304,0.009338203,0.014321335,0.03660339,0.046109058,3040
305,0.009407582,0.014601924,0.03632122,0.046125256,3050
306,0.00942635,0.014262256,0.03671264,0.0461362,3060
307,0.009499735,0.014661883,0.036310878,0.04615267,3070
308,0.0095165,0.014211167,0.03681187,0.046163198,3080
309,0.009589358,0.014715289,0.036309745,0.046179846,3090
310,0.0096091805,0.014169987,0.03689752,0.04619013,3100
311,0.009677294,0.014759337,0.036319926,0.04620676,3110
312,0.009704181,0.014149056,0.03695974,0.04621709,3120
313,0.009765757,0.014781703,0.036350634,0.046233486,3130
314,0.009800763,0.0141603695,0.036988348,0.046244215,3140
315,0.009856435,0.0147714,0.03641027,0.046260007,3150
316,0.009897766,0.014209503,0.036978975,0.046271488,3160
317,0.009948904,0.014728004,0.03649899,0.046286397,3170
318,0.009994981,0.01429072,0.036939055,0.046298828,3180
319,0.010041584,0.0146608725,0.03661002,0.04631266,3190
320,0.010092406,0.014390293,0.036882814,0.04632604,3200
321,0.010133105,0.014582721,0.03673365,0.04633875,3210
322,0.010189515,0.014493093,0.036824636,0.046352964,3220
323,0.010222939,0.014506428,0.036857605,0.04636468,3230
324,0.010286624,0.01458634,0.036777124,0.04637953,3240
325,0.0103119295,0.014438742,0.03697461,0.04639045,3250
326,0.0103831,0.014665046,0.03674464,0.04640571,3260
327,0.010401658,0.0143819135,0.037080787,0.046416044,3270
328,0.0104779955,0.0147327315,0.036724597,0.046431623,3280
329,0.010493178,0.014332844,0.037177593,0.04644151,3290
330,0.010570676,0.014793962,0.036714256,0.046457287,3300
331,0.010587335,0.014291568,0.03726341,0.046466887,3310
332,0.0106609315,0.014847823,0.036714256,0.046482712,3320
333,0.0106839165,0.0142659405,0.037330475,0.046492252,3330
334,0.01075066,0.014884927,0.036731385,0.046507914,3340
335,0.010782502,0.014268777,0.03736732,0.046517745,3350
336,0.010842391,0.014892068,0.036775343,0.046532936,3360
337,0.01088172,0.014308945,0.037366837,0.046543423,3370
338,0.010936021,0.014865169,0.036849685,0.046557818,3380
339,0.010981465,0.014384097,0.0373329,0.046569206,3390
340,0.0110305995,0.014811014,0.03694875,0.046582606,3400
341,0.011081316,0.014482757,0.037277143,0.046594966,3410
342,0.011124229,0.014741796,0.037063334,0.046607263,3420
343,0.011181271,0.014589372,0.037215084,0.046620496,3430
344,0.011216804,0.014669969,0.037182603,0.046631794,3440
345,0.0112811215,0.014689662,0.037160948,0.046645697,3450
346,0.011308114,0.014604989,0.03729686,0.046656147,3460
347,0.011380445,0.014776812,0.03712022,0.04667054,3470
348,0.01139974,0.014550052,0.037402067,0.046680365,3480
349,0.0114786085,0.014851834,0.037093233,0.046695095,3490
350,0.011492843,0.014502971,0.037498225,0.04670443,3500
351,0.011574347,0.014919683,0.03707675,0.04671936,3510
352,0.011588791,0.014462673,0.03758485,0.04672839,3520
353,0.011667449,0.014982315,0.037068505,0.046743438,3530
354,0.011687377,0.014434438,0.03765628,0.046752337,3540
355,0.011759286,0.015031938,0.037075132,0.046767298,3550
356,0.01178786,0.014430298,0.037701048,0.046776373,3560
357,0.011852283,0.015056163,0.03710535,0.046790965,3570
358,0.011889609,0.01446163,0.03771042,0.0468006,3580
359,0.011947389,0.01504599,0.037165634,0.046814494,3590
360,0.011991884,0.0145297395,0.03768424,0.046824977,3600
361,0.012043759,0.015005464,0.037253387,0.04683795,3610
362,0.012094475,0.014625823,0.0376322,0.046849374,3620
363,0.012140131,0.014945277,0.037360534,0.046861295,3630
364,0.012197067,0.014734199,0.03756982,0.046873607,3640
365,0.01223492,0.014878602,0.03747576,0.046884477,3650
366,0.012299765,0.0148405535,0.03751067,0.046897534,3660
367,0.012328761,0.014816361,0.037588406,0.046907563,3670
368,0.012401935,0.0149353985,0.037463967,0.04692113,3680
369,0.0124224955,0.014763412,0.037693128,0.04693049,3690
370,0.012502945,0.015017299,0.037431482,0.04694439,3700
371,0.012517495,0.014718647,0.0377888,0.046953276,3710
372,0.012601847,0.015091408,0.037409827,0.046967436,3720
373,0.012615026,0.014680044,0.037876233,0.046975955,3730
374,0.012698112,0.01516043,0.037396252,0.046990253,3740
375,0.012715404,0.014650766,0.037950896,0.0469986,3750
376,0.012792269,0.015220357,0.037394635,0.047012873,3760
377,0.012818101,0.014640984,0.038003903,0.047021296,3770
378,0.012886953,0.015258927,0.037413865,0.047035288,3780
379,0.0129220635,0.014663546,0.03802362,0.04704416,3790
380,0.0129835345,0.015265057,0.037461866,0.04705756,3800
381,0.013026765,0.0147237005,0.038006976,0.04706719,3810
382,0.0130815925,0.015238452,0.037538953,0.047079735,3820
383,0.0131317815,0.014814861,0.0379614,0.0470903,3830
384,0.013179967,0.015188176,0.037638344,0.04710183,3840
385,0.013236904,0.014923204,0.037900634,0.04711329,3850
386,0.013277076,0.015127109,0.03774953,0.047123786,3860
387,0.01334192,0.015033894,0.037839063,0.04713602,3870
388,0.013373341,0.015067314,0.037861526,0.047145642,3880
389,0.013446622,0.0151351625,0.037787993,0.04715842,3890
390,0.0134690795,0.015015604,0.037966736,0.047167357,3900
391,0.013550478,0.0152238775,0.03775066,0.04718052,3910
392,0.013565872,0.014972404,0.038063217,0.047188945,3920
393,0.013652437,0.015303203,0.037724964,0.047202364,3930
394,0.013664774,0.0149353985,0.03815178,0.047210425,3940
395,0.013751655,0.015377964,0.03770735,0.047223978,3950
396,0.0137665225,0.014905337,0.03823,0.047231838,3960
397,0.013848237,0.015445845,0.037699755,0.04724542,3970
398,0.013870906,0.014890763,0.038290117,0.04725327,3980
399,0.0139442915,0.015496251,0.03771042,0.047266643,3990
400,0.0139766615,0.014905011,0.038320176,0.047274847,4000
401,0.014041928,0.015516563,0.037747912,0.0472877,4010
402,0.014083471,0.01495646,0.038314033,0.047296595,4020
403,0.014141357,0.015503326,0.037815467,0.04730868,4030
404,0.014190491,0.015041719,0.038276218,0.047318462,4040
405,0.014241523,0.015462898,0.03790726,0.04732959,4050
406,0.014297827,0.015148399,0.038218845,0.04734026,4060
407,0.014340952,0.015408384,0.038014084,0.047350395,4070
408,0.014405164,0.015261796,0.038156465,0.047361847,4080
409,0.014439115,0.015351425,0.03812479,0.047371097,4090
410,0.01451229,0.015368574,0.038102,0.04738314,4100
411,0.014536751,0.01530053,0.038230967,0.04739167,4110
412,0.014618572,0.015463093,0.038060628,0.047404103,4120
413,0.014634915,0.015258242,0.0383289,0.047412116,4130
414,0.014723062,0.0155472765,0.038031377,0.047424823,4140
415,0.014734976,0.01522228,0.03841876,0.047432445,4150
416,0.014824916,0.015626179,0.038011014,0.047445316,4160
417,0.014838096,0.015192121,0.038499724,0.04745271,4170
418,0.0149238175,0.015700059,0.03799938,0.047465608,4180
419,0.014943745,0.015173994,0.038565822,0.04747296,4190
420,0.015021559,0.015760506,0.03800245,0.047485717,4200
421,0.015051292,0.015181102,0.03860477,0.047493342,4210
422,0.015120249,0.01579412,0.03803041,0.047505666,4220
423,0.015159683,0.01522378,0.038609136,0.047513887,4230
424,0.015220732,0.015793568,0.038088426,0.047525506,4240
425,0.015268707,0.015301801,0.038580045,0.047534555,4250
426,0.01532227,0.015763506,0.03817295,0.047545277,4260
427,0.01537773,0.015405449,0.038527522,0.047555216,4270
428,0.015423385,0.01571548,0.038274925,0.04756499,4280
429,0.015486965,0.015519302,0.03846643,0.04757571,4290
430,0.0155233415,0.015661651,0.038384173,0.04758458,4300
431,0.015595883,0.015629634,0.03841003,0.04759592,4310
432,0.015622559,0.015612093,0.03849051,0.047604058,4320
433,0.015704274,0.015729273,0.038365263,0.04761581,4330
434,0.015722094,0.015570393,0.038589742,0.04762343,4340
435,0.015811084,0.015817465,0.038333587,0.047635444,4350
436,0.01582342,0.015534724,0.038681373,0.047642656,4360
437,0.015915258,0.015899824,0.038310964,0.047654845,4370
438,0.015927171,0.015504174,0.038765248,0.047661826,4380
439,0.016016373,0.015977941,0.038296256,0.04767406,4390
440,0.01603377,0.015483308,0.038836196,0.047680955,4400
441,0.016115274,0.01604602,0.038293995,0.047693077,4410
442,0.016142372,0.015483308,0.038884517,0.047700178,4420
443,0.016214913,0.016090589,0.038314197,0.047711927,4430
444,0.016252238,0.0155167915,0.038899384,0.047719542,4440
445,0.01631603,0.016102392,0.038363162,0.04773068,4450
446,0.016362423,0.015586434,0.03887983,0.047739044,4460
447,0.016418621,0.016082438,0.03844009,0.047749374,4470
448,0.016472923,0.015685061,0.03883345,0.047758594,4480
449,0.016520897,0.016041063,0.03853722,0.047767997,4490
450,0.016583527,0.015797839,0.03877511,0.04777802,4500
451,0.01662233,0.015990658,0.038644366,0.047786545,4510
452,0.016693922,0.015910648,0.038717736,0.047797192,4520
453,0.016722811,0.01594224,0.038750704,0.047804978,4530
454,0.016803894,0.016013905,0.03867103,0.04781606,4540
455,0.0168234,0.015900737,0.038851388,0.047823306,4550
456,0.016912602,0.01610575,0.03863677,0.047834653,4560
457,0.01692536,0.015865492,0.038944475,0.047841497,4570
458,0.017018568,0.016190715,0.03861204,0.04785303,4580
459,0.017029637,0.015834844,0.03903045,0.04785961,4590
460,0.017121581,0.016272128,0.038595073,0.047871202,4600
461,0.01713687,0.015811304,0.039106246,0.04787767,4610
462,0.017222064,0.016345715,0.03858861,0.047889195,4620
463,0.017246105,0.015804652,0.039162647,0.047895793,4630
464,0.017322231,0.016399903,0.0386017,0.047906987,4640
465,0.017356815,0.015828518,0.039188184,0.047914036,4650
466,0.017423663,0.016423248,0.0386421,0.04792468,4660
467,0.017468052,0.015889194,0.039178487,0.04793245,4670
468,0.017526781,0.0164134,0.038711432,0.04794233,4680
469,0.017579501,0.0159813,0.0391397,0.04795091,4690
470,0.017630007,0.016378874,0.03880339,0.04795994,4700
